,Actual Load,country_code
2022-06-19 03:00:00+02:00,1058.0,SE_1
2022-06-19 04:00:00+02:00,1080.0,SE_1
2022-06-19 05:00:00+02:00,1045.0,SE_1
2022-06-19 06:00:00+02:00,986.0,SE_1
2022-06-19 07:00:00+02:00,1044.0,SE_1
2022-06-19 08:00:00+02:00,1044.0,SE_1
2022-06-19 09:00:00+02:00,1015.0,SE_1
2022-06-19 10:00:00+02:00,1031.0,SE_1
2022-06-19 11:00:00+02:00,1066.0,SE_1
2022-06-19 12:00:00+02:00,1097.0,SE_1
2022-06-19 13:00:00+02:00,1142.0,SE_1
2022-06-19 14:00:00+02:00,1230.0,SE_1
2022-06-19 15:00:00+02:00,1092.0,SE_1
2022-06-19 16:00:00+02:00,1203.0,SE_1
2022-06-19 17:00:00+02:00,1044.0,SE_1
2022-06-19 18:00:00+02:00,839.0,SE_1
2022-06-19 19:00:00+02:00,1129.0,SE_1
2022-06-19 20:00:00+02:00,1124.0,SE_1
2022-06-19 21:00:00+02:00,999.0,SE_1
2022-06-19 22:00:00+02:00,904.0,SE_1
2022-06-19 23:00:00+02:00,916.0,SE_1
2022-06-20 00:00:00+02:00,939.0,SE_1
2022-06-20 01:00:00+02:00,897.0,SE_1
2022-06-20 02:00:00+02:00,941.0,SE_1
2022-06-20 03:00:00+02:00,908.0,SE_1
2022-06-20 04:00:00+02:00,1466.0,SE_1
2022-06-20 05:00:00+02:00,1356.0,SE_1
2022-06-20 06:00:00+02:00,1137.0,SE_1
2022-06-20 07:00:00+02:00,1087.0,SE_1
2022-06-20 08:00:00+02:00,1105.0,SE_1
2022-06-20 09:00:00+02:00,1092.0,SE_1
2022-06-20 10:00:00+02:00,1012.0,SE_1
2022-06-20 11:00:00+02:00,1020.0,SE_1
2022-06-20 12:00:00+02:00,1117.0,SE_1
2022-06-20 13:00:00+02:00,1081.0,SE_1
2022-06-20 14:00:00+02:00,995.0,SE_1
2022-06-20 15:00:00+02:00,1095.0,SE_1
2022-06-20 16:00:00+02:00,1087.0,SE_1
2022-06-20 17:00:00+02:00,1104.0,SE_1
2022-06-20 18:00:00+02:00,1059.0,SE_1
2022-06-20 19:00:00+02:00,1053.0,SE_1
2022-06-20 20:00:00+02:00,1027.0,SE_1
2022-06-20 21:00:00+02:00,995.0,SE_1
2022-06-20 22:00:00+02:00,900.0,SE_1
2022-06-20 23:00:00+02:00,959.0,SE_1
2022-06-21 00:00:00+02:00,1160.0,SE_1
2022-06-21 01:00:00+02:00,1195.0,SE_1
2022-06-21 02:00:00+02:00,1239.0,SE_1
2022-06-21 03:00:00+02:00,1209.0,SE_1
2022-06-21 04:00:00+02:00,1051.0,SE_1
2022-06-21 05:00:00+02:00,1055.0,SE_1
2022-06-21 06:00:00+02:00,1029.0,SE_1
2022-06-21 07:00:00+02:00,1163.0,SE_1
2022-06-21 08:00:00+02:00,1009.0,SE_1
2022-06-21 09:00:00+02:00,1045.0,SE_1
2022-06-21 10:00:00+02:00,1120.0,SE_1
2022-06-21 11:00:00+02:00,1168.0,SE_1
2022-06-21 12:00:00+02:00,1120.0,SE_1
2022-06-21 13:00:00+02:00,1051.0,SE_1
2022-06-21 14:00:00+02:00,1028.0,SE_1
2022-06-21 15:00:00+02:00,1042.0,SE_1
2022-06-21 16:00:00+02:00,1086.0,SE_1
2022-06-21 17:00:00+02:00,951.0,SE_1
2022-06-21 18:00:00+02:00,1020.0,SE_1
2022-06-21 19:00:00+02:00,1053.0,SE_1
2022-06-21 20:00:00+02:00,1263.0,SE_1
2022-06-21 21:00:00+02:00,1141.0,SE_1
2022-06-21 22:00:00+02:00,1081.0,SE_1
2022-06-21 23:00:00+02:00,1005.0,SE_1
2022-06-22 00:00:00+02:00,968.0,SE_1
2022-06-22 01:00:00+02:00,1037.0,SE_1
2022-06-22 02:00:00+02:00,960.0,SE_1
2022-06-22 03:00:00+02:00,806.0,SE_1
2022-06-22 04:00:00+02:00,915.0,SE_1
2022-06-22 05:00:00+02:00,1157.0,SE_1
2022-06-22 06:00:00+02:00,1200.0,SE_1
2022-06-22 07:00:00+02:00,1189.0,SE_1
2022-06-22 08:00:00+02:00,1134.0,SE_1
2022-06-22 09:00:00+02:00,1104.0,SE_1
2022-06-22 10:00:00+02:00,1104.0,SE_1
2022-06-22 11:00:00+02:00,1087.0,SE_1
2022-06-22 12:00:00+02:00,1076.0,SE_1
2022-06-22 13:00:00+02:00,1101.0,SE_1
2022-06-22 14:00:00+02:00,1072.0,SE_1
2022-06-22 15:00:00+02:00,949.0,SE_1
2022-06-22 16:00:00+02:00,929.0,SE_1
2022-06-22 17:00:00+02:00,1141.0,SE_1
2022-06-22 18:00:00+02:00,1255.0,SE_1
2022-06-22 19:00:00+02:00,1342.0,SE_1
2022-06-22 20:00:00+02:00,1259.0,SE_1
2022-06-22 21:00:00+02:00,1037.0,SE_1
2022-06-22 22:00:00+02:00,1059.0,SE_1
2022-06-22 23:00:00+02:00,941.0,SE_1
2022-06-23 00:00:00+02:00,844.0,SE_1
2022-06-23 01:00:00+02:00,909.0,SE_1
2022-06-23 02:00:00+02:00,982.0,SE_1
2022-06-23 03:00:00+02:00,949.0,SE_1
2022-06-23 04:00:00+02:00,914.0,SE_1
2022-06-23 05:00:00+02:00,1083.0,SE_1
2022-06-23 06:00:00+02:00,1219.0,SE_1
2022-06-23 07:00:00+02:00,1091.0,SE_1
2022-06-23 08:00:00+02:00,923.0,SE_1
2022-06-23 09:00:00+02:00,1039.0,SE_1
2022-06-23 10:00:00+02:00,905.0,SE_1
2022-06-23 11:00:00+02:00,1083.0,SE_1
2022-06-23 12:00:00+02:00,1101.0,SE_1
2022-06-23 13:00:00+02:00,1027.0,SE_1
2022-06-23 14:00:00+02:00,943.0,SE_1
2022-06-23 15:00:00+02:00,1088.0,SE_1
2022-06-23 16:00:00+02:00,1032.0,SE_1
2022-06-23 17:00:00+02:00,1029.0,SE_1
2022-06-23 18:00:00+02:00,1019.0,SE_1
2022-06-23 19:00:00+02:00,1013.0,SE_1
2022-06-23 20:00:00+02:00,1195.0,SE_1
2022-06-23 21:00:00+02:00,1204.0,SE_1
2022-06-23 22:00:00+02:00,994.0,SE_1
2022-06-23 23:00:00+02:00,956.0,SE_1
2022-06-24 00:00:00+02:00,1005.0,SE_1
2022-06-24 01:00:00+02:00,902.0,SE_1
2022-06-24 02:00:00+02:00,870.0,SE_1
2022-06-24 03:00:00+02:00,1005.0,SE_1
2022-06-24 04:00:00+02:00,1154.0,SE_1
2022-06-24 05:00:00+02:00,1036.0,SE_1
2022-06-24 06:00:00+02:00,972.0,SE_1
2022-06-24 07:00:00+02:00,1100.0,SE_1
2022-06-24 08:00:00+02:00,1043.0,SE_1
2022-06-24 09:00:00+02:00,1139.0,SE_1
2022-06-24 10:00:00+02:00,1162.0,SE_1
2022-06-24 11:00:00+02:00,1099.0,SE_1
2022-06-24 12:00:00+02:00,1065.0,SE_1
2022-06-24 13:00:00+02:00,1073.0,SE_1
2022-06-24 14:00:00+02:00,988.0,SE_1
2022-06-24 15:00:00+02:00,1066.0,SE_1
2022-06-24 16:00:00+02:00,1066.0,SE_1
2022-06-24 17:00:00+02:00,1017.0,SE_1
2022-06-24 18:00:00+02:00,844.0,SE_1
2022-06-24 19:00:00+02:00,1013.0,SE_1
2022-06-24 20:00:00+02:00,1116.0,SE_1
2022-06-24 21:00:00+02:00,1147.0,SE_1
2022-06-24 22:00:00+02:00,1021.0,SE_1
2022-06-24 23:00:00+02:00,907.0,SE_1
2022-06-25 00:00:00+02:00,1034.0,SE_1
2022-06-25 01:00:00+02:00,1059.0,SE_1
2022-06-25 02:00:00+02:00,955.0,SE_1
2022-06-25 03:00:00+02:00,1050.0,SE_1
2022-06-25 04:00:00+02:00,918.0,SE_1
2022-06-25 05:00:00+02:00,898.0,SE_1
2022-06-25 06:00:00+02:00,954.0,SE_1
2022-06-25 07:00:00+02:00,941.0,SE_1
2022-06-25 08:00:00+02:00,984.0,SE_1
2022-06-25 09:00:00+02:00,1036.0,SE_1
2022-06-25 10:00:00+02:00,1037.0,SE_1
2022-06-25 11:00:00+02:00,1008.0,SE_1
2022-06-25 12:00:00+02:00,935.0,SE_1
2022-06-25 13:00:00+02:00,934.0,SE_1
2022-06-25 14:00:00+02:00,923.0,SE_1
2022-06-25 15:00:00+02:00,1059.0,SE_1
2022-06-25 16:00:00+02:00,1050.0,SE_1
2022-06-25 17:00:00+02:00,984.0,SE_1
2022-06-25 18:00:00+02:00,983.0,SE_1
2022-06-25 19:00:00+02:00,989.0,SE_1
2022-06-25 20:00:00+02:00,973.0,SE_1
2022-06-25 21:00:00+02:00,928.0,SE_1
2022-06-25 22:00:00+02:00,1057.0,SE_1
2022-06-25 23:00:00+02:00,960.0,SE_1
2022-06-26 00:00:00+02:00,846.0,SE_1
2022-06-26 01:00:00+02:00,925.0,SE_1
2022-06-26 02:00:00+02:00,864.0,SE_1
2022-06-26 03:00:00+02:00,920.0,SE_1
2022-06-26 04:00:00+02:00,1004.0,SE_1
2022-06-26 05:00:00+02:00,1098.0,SE_1
2022-06-26 06:00:00+02:00,1032.0,SE_1
2022-06-26 07:00:00+02:00,1085.0,SE_1
2022-06-26 08:00:00+02:00,1002.0,SE_1
2022-06-26 09:00:00+02:00,1047.0,SE_1
2022-06-26 10:00:00+02:00,1122.0,SE_1
2022-06-26 11:00:00+02:00,1025.0,SE_1
2022-06-26 12:00:00+02:00,1035.0,SE_1
2022-06-26 13:00:00+02:00,1080.0,SE_1
2022-06-26 14:00:00+02:00,940.0,SE_1
2022-06-26 15:00:00+02:00,962.0,SE_1
2022-06-26 16:00:00+02:00,975.0,SE_1
2022-06-26 17:00:00+02:00,1163.0,SE_1
2022-06-26 18:00:00+02:00,1021.0,SE_1
2022-06-26 19:00:00+02:00,1040.0,SE_1
2022-06-26 20:00:00+02:00,1075.0,SE_1
2022-06-26 21:00:00+02:00,1074.0,SE_1
2022-06-26 22:00:00+02:00,1086.0,SE_1
2022-06-26 23:00:00+02:00,1071.0,SE_1
2022-06-27 00:00:00+02:00,1113.0,SE_1
2022-06-27 01:00:00+02:00,1104.0,SE_1
2022-06-27 02:00:00+02:00,1095.0,SE_1
2022-06-27 03:00:00+02:00,862.0,SE_1
2022-06-27 04:00:00+02:00,947.0,SE_1
2022-06-27 05:00:00+02:00,978.0,SE_1
2022-06-27 06:00:00+02:00,1002.0,SE_1
2022-06-27 07:00:00+02:00,1111.0,SE_1
2022-06-27 08:00:00+02:00,1158.0,SE_1
2022-06-27 09:00:00+02:00,1174.0,SE_1
2022-06-27 10:00:00+02:00,1228.0,SE_1
2022-06-27 11:00:00+02:00,1160.0,SE_1
2022-06-27 12:00:00+02:00,1119.0,SE_1
2022-06-27 13:00:00+02:00,1134.0,SE_1
2022-06-27 14:00:00+02:00,1132.0,SE_1
2022-06-27 15:00:00+02:00,990.0,SE_1
2022-06-27 16:00:00+02:00,1027.0,SE_1
2022-06-27 17:00:00+02:00,1083.0,SE_1
2022-06-27 18:00:00+02:00,1131.0,SE_1
2022-06-27 19:00:00+02:00,1123.0,SE_1
2022-06-27 20:00:00+02:00,1082.0,SE_1
2022-06-27 21:00:00+02:00,1211.0,SE_1
2022-06-27 22:00:00+02:00,1169.0,SE_1
2022-06-27 23:00:00+02:00,1067.0,SE_1
2022-06-28 00:00:00+02:00,970.0,SE_1
2022-06-28 01:00:00+02:00,922.0,SE_1
2022-06-28 02:00:00+02:00,905.0,SE_1
2022-06-28 03:00:00+02:00,932.0,SE_1
2022-06-28 04:00:00+02:00,1072.0,SE_1
2022-06-28 05:00:00+02:00,1093.0,SE_1
2022-06-28 06:00:00+02:00,1267.0,SE_1
2022-06-28 07:00:00+02:00,1169.0,SE_1
2022-06-28 08:00:00+02:00,1041.0,SE_1
2022-06-28 09:00:00+02:00,1118.0,SE_1
2022-06-28 10:00:00+02:00,1059.0,SE_1
2022-06-28 11:00:00+02:00,1062.0,SE_1
2022-06-28 12:00:00+02:00,1119.0,SE_1
2022-06-28 13:00:00+02:00,1096.0,SE_1
2022-06-28 14:00:00+02:00,1160.0,SE_1
2022-06-28 15:00:00+02:00,1178.0,SE_1
2022-06-28 16:00:00+02:00,1090.0,SE_1
2022-06-28 17:00:00+02:00,1176.0,SE_1
2022-06-28 18:00:00+02:00,1244.0,SE_1
2022-06-28 19:00:00+02:00,1305.0,SE_1
2022-06-28 20:00:00+02:00,1249.0,SE_1
2022-06-28 21:00:00+02:00,1217.0,SE_1
2022-06-28 22:00:00+02:00,1139.0,SE_1
2022-06-28 23:00:00+02:00,924.0,SE_1
2022-06-29 00:00:00+02:00,963.0,SE_1
2022-06-29 01:00:00+02:00,1067.0,SE_1
2022-06-29 02:00:00+02:00,1068.0,SE_1
2022-06-29 03:00:00+02:00,991.0,SE_1
2022-06-29 04:00:00+02:00,1111.0,SE_1
2022-06-29 05:00:00+02:00,1161.0,SE_1
2022-06-29 06:00:00+02:00,1134.0,SE_1
2022-06-29 07:00:00+02:00,1223.0,SE_1
2022-06-29 08:00:00+02:00,1257.0,SE_1
2022-06-29 09:00:00+02:00,1265.0,SE_1
2022-06-29 10:00:00+02:00,1200.0,SE_1
2022-06-29 11:00:00+02:00,1180.0,SE_1
2022-06-29 12:00:00+02:00,1146.0,SE_1
2022-06-29 13:00:00+02:00,999.0,SE_1
2022-06-29 14:00:00+02:00,1197.0,SE_1
2022-06-29 15:00:00+02:00,1231.0,SE_1
2022-06-29 16:00:00+02:00,1451.0,SE_1
2022-06-29 17:00:00+02:00,1229.0,SE_1
2022-06-29 18:00:00+02:00,1208.0,SE_1
2022-06-29 19:00:00+02:00,1185.0,SE_1
2022-06-29 20:00:00+02:00,1181.0,SE_1
2022-06-29 21:00:00+02:00,1198.0,SE_1
2022-06-29 22:00:00+02:00,1129.0,SE_1
2022-06-29 23:00:00+02:00,1201.0,SE_1
2022-06-01 00:00:00+02:00,1224.0,SE_2
2022-06-01 01:00:00+02:00,1315.0,SE_2
2022-06-01 02:00:00+02:00,1451.0,SE_2
2022-06-01 03:00:00+02:00,1392.0,SE_2
2022-06-01 04:00:00+02:00,1378.0,SE_2
2022-06-01 05:00:00+02:00,1602.0,SE_2
2022-06-01 06:00:00+02:00,1774.0,SE_2
2022-06-01 07:00:00+02:00,1590.0,SE_2
2022-06-01 08:00:00+02:00,1626.0,SE_2
2022-06-01 09:00:00+02:00,1722.0,SE_2
2022-06-01 10:00:00+02:00,1652.0,SE_2
2022-06-01 11:00:00+02:00,1684.0,SE_2
2022-06-01 12:00:00+02:00,1497.0,SE_2
2022-06-01 13:00:00+02:00,1581.0,SE_2
2022-06-01 14:00:00+02:00,1602.0,SE_2
2022-06-01 15:00:00+02:00,1573.0,SE_2
2022-06-01 16:00:00+02:00,1509.0,SE_2
2022-06-01 17:00:00+02:00,1485.0,SE_2
2022-06-01 18:00:00+02:00,1451.0,SE_2
2022-06-01 19:00:00+02:00,1487.0,SE_2
2022-06-01 20:00:00+02:00,1479.0,SE_2
2022-06-01 21:00:00+02:00,1386.0,SE_2
2022-06-01 22:00:00+02:00,1328.0,SE_2
2022-06-01 23:00:00+02:00,1314.0,SE_2
2022-06-02 00:00:00+02:00,1162.0,SE_2
2022-06-02 01:00:00+02:00,1302.0,SE_2
2022-06-02 02:00:00+02:00,1522.0,SE_2
2022-06-02 03:00:00+02:00,1589.0,SE_2
2022-06-02 04:00:00+02:00,1576.0,SE_2
2022-06-02 05:00:00+02:00,1496.0,SE_2
2022-06-02 06:00:00+02:00,1438.0,SE_2
2022-06-02 07:00:00+02:00,1428.0,SE_2
2022-06-02 08:00:00+02:00,1414.0,SE_2
2022-06-02 09:00:00+02:00,1605.0,SE_2
2022-06-02 10:00:00+02:00,1694.0,SE_2
2022-06-02 11:00:00+02:00,1768.0,SE_2
2022-06-02 12:00:00+02:00,1653.0,SE_2
2022-06-02 13:00:00+02:00,1603.0,SE_2
2022-06-02 14:00:00+02:00,1589.0,SE_2
2022-06-02 15:00:00+02:00,1571.0,SE_2
2022-06-02 16:00:00+02:00,1511.0,SE_2
2022-06-02 17:00:00+02:00,1629.0,SE_2
2022-06-02 18:00:00+02:00,1333.0,SE_2
2022-06-02 19:00:00+02:00,1387.0,SE_2
2022-06-02 20:00:00+02:00,1419.0,SE_2
2022-06-02 21:00:00+02:00,1308.0,SE_2
2022-06-02 22:00:00+02:00,1267.0,SE_2
2022-06-02 23:00:00+02:00,1208.0,SE_2
2022-06-03 00:00:00+02:00,1178.0,SE_2
2022-06-03 01:00:00+02:00,1233.0,SE_2
2022-06-03 02:00:00+02:00,1177.0,SE_2
2022-06-03 03:00:00+02:00,1270.0,SE_2
2022-06-03 04:00:00+02:00,1346.0,SE_2
2022-06-03 05:00:00+02:00,1379.0,SE_2
2022-06-03 06:00:00+02:00,1569.0,SE_2
2022-06-03 07:00:00+02:00,1650.0,SE_2
2022-06-03 08:00:00+02:00,1928.0,SE_2
2022-06-03 09:00:00+02:00,1813.0,SE_2
2022-06-03 10:00:00+02:00,1531.0,SE_2
2022-06-03 11:00:00+02:00,1186.0,SE_2
2022-06-03 12:00:00+02:00,1113.0,SE_2
2022-06-03 13:00:00+02:00,1146.0,SE_2
2022-06-03 14:00:00+02:00,1304.0,SE_2
2022-06-03 15:00:00+02:00,1245.0,SE_2
2022-06-03 16:00:00+02:00,1177.0,SE_2
2022-06-03 17:00:00+02:00,1124.0,SE_2
2022-06-03 18:00:00+02:00,1299.0,SE_2
2022-06-03 19:00:00+02:00,1586.0,SE_2
2022-06-03 20:00:00+02:00,1234.0,SE_2
2022-06-03 21:00:00+02:00,1378.0,SE_2
2022-06-03 22:00:00+02:00,1352.0,SE_2
2022-06-03 23:00:00+02:00,1155.0,SE_2
2022-06-04 00:00:00+02:00,1079.0,SE_2
2022-06-04 01:00:00+02:00,1295.0,SE_2
2022-06-04 02:00:00+02:00,1247.0,SE_2
2022-06-04 03:00:00+02:00,1262.0,SE_2
2022-06-04 04:00:00+02:00,1261.0,SE_2
2022-06-04 05:00:00+02:00,1341.0,SE_2
2022-06-04 06:00:00+02:00,1354.0,SE_2
2022-06-04 07:00:00+02:00,1505.0,SE_2
2022-06-04 08:00:00+02:00,1589.0,SE_2
2022-06-04 09:00:00+02:00,1552.0,SE_2
2022-06-04 10:00:00+02:00,1506.0,SE_2
2022-06-04 11:00:00+02:00,1390.0,SE_2
2022-06-04 12:00:00+02:00,1344.0,SE_2
2022-06-04 13:00:00+02:00,1434.0,SE_2
2022-06-04 14:00:00+02:00,1248.0,SE_2
2022-06-04 15:00:00+02:00,1394.0,SE_2
2022-06-04 16:00:00+02:00,1665.0,SE_2
2022-06-04 17:00:00+02:00,1774.0,SE_2
2022-06-04 18:00:00+02:00,1693.0,SE_2
2022-06-04 19:00:00+02:00,1582.0,SE_2
2022-06-04 20:00:00+02:00,1555.0,SE_2
2022-06-04 21:00:00+02:00,1559.0,SE_2
2022-06-04 22:00:00+02:00,1637.0,SE_2
2022-06-04 23:00:00+02:00,1742.0,SE_2
2022-06-05 00:00:00+02:00,1531.0,SE_2
2022-06-05 01:00:00+02:00,1257.0,SE_2
2022-06-05 02:00:00+02:00,1354.0,SE_2
2022-06-05 03:00:00+02:00,1531.0,SE_2
2022-06-05 04:00:00+02:00,1394.0,SE_2
2022-06-05 05:00:00+02:00,1330.0,SE_2
2022-06-05 06:00:00+02:00,1214.0,SE_2
2022-06-05 07:00:00+02:00,1306.0,SE_2
2022-06-05 08:00:00+02:00,1409.0,SE_2
2022-06-05 09:00:00+02:00,1411.0,SE_2
2022-06-05 10:00:00+02:00,1550.0,SE_2
2022-06-05 11:00:00+02:00,1528.0,SE_2
2022-06-05 12:00:00+02:00,1593.0,SE_2
2022-06-05 13:00:00+02:00,1571.0,SE_2
2022-06-05 14:00:00+02:00,1629.0,SE_2
2022-06-05 15:00:00+02:00,1626.0,SE_2
2022-06-05 16:00:00+02:00,1585.0,SE_2
2022-06-05 17:00:00+02:00,1507.0,SE_2
2022-06-05 18:00:00+02:00,1476.0,SE_2
2022-06-05 19:00:00+02:00,1442.0,SE_2
2022-06-05 20:00:00+02:00,1473.0,SE_2
2022-06-05 21:00:00+02:00,1684.0,SE_2
2022-06-05 22:00:00+02:00,1691.0,SE_2
2022-06-05 23:00:00+02:00,1323.0,SE_2
2022-06-06 00:00:00+02:00,1182.0,SE_2
2022-06-06 01:00:00+02:00,1112.0,SE_2
2022-06-06 02:00:00+02:00,1287.0,SE_2
2022-06-06 03:00:00+02:00,1406.0,SE_2
2022-06-06 04:00:00+02:00,1473.0,SE_2
2022-06-06 05:00:00+02:00,1481.0,SE_2
2022-06-06 06:00:00+02:00,1454.0,SE_2
2022-06-06 07:00:00+02:00,1501.0,SE_2
2022-06-06 08:00:00+02:00,1506.0,SE_2
2022-06-06 09:00:00+02:00,1454.0,SE_2
2022-06-06 10:00:00+02:00,1336.0,SE_2
2022-06-06 11:00:00+02:00,1224.0,SE_2
2022-06-06 12:00:00+02:00,1188.0,SE_2
2022-06-06 13:00:00+02:00,1242.0,SE_2
2022-06-06 14:00:00+02:00,1303.0,SE_2
2022-06-06 15:00:00+02:00,1401.0,SE_2
2022-06-06 16:00:00+02:00,1616.0,SE_2
2022-06-06 17:00:00+02:00,1810.0,SE_2
2022-06-06 18:00:00+02:00,1386.0,SE_2
2022-06-06 19:00:00+02:00,1371.0,SE_2
2022-06-06 20:00:00+02:00,1368.0,SE_2
2022-06-06 21:00:00+02:00,1146.0,SE_2
2022-06-06 22:00:00+02:00,834.0,SE_2
2022-06-06 23:00:00+02:00,1019.0,SE_2
2022-06-07 00:00:00+02:00,1078.0,SE_2
2022-06-07 01:00:00+02:00,965.0,SE_2
2022-06-07 02:00:00+02:00,881.0,SE_2
2022-06-07 03:00:00+02:00,956.0,SE_2
2022-06-07 04:00:00+02:00,1032.0,SE_2
2022-06-07 05:00:00+02:00,1188.0,SE_2
2022-06-07 06:00:00+02:00,1611.0,SE_2
2022-06-07 07:00:00+02:00,1752.0,SE_2
2022-06-07 08:00:00+02:00,1818.0,SE_2
2022-06-07 09:00:00+02:00,1755.0,SE_2
2022-06-07 10:00:00+02:00,1687.0,SE_2
2022-06-07 11:00:00+02:00,1664.0,SE_2
2022-06-07 12:00:00+02:00,1585.0,SE_2
2022-06-07 13:00:00+02:00,1537.0,SE_2
2022-06-07 14:00:00+02:00,1580.0,SE_2
2022-06-07 15:00:00+02:00,1596.0,SE_2
2022-06-07 16:00:00+02:00,1630.0,SE_2
2022-06-07 17:00:00+02:00,1561.0,SE_2
2022-06-07 18:00:00+02:00,1357.0,SE_2
2022-06-07 19:00:00+02:00,1575.0,SE_2
2022-06-07 20:00:00+02:00,1803.0,SE_2
2022-06-07 21:00:00+02:00,1694.0,SE_2
2022-06-07 22:00:00+02:00,1506.0,SE_2
2022-06-07 23:00:00+02:00,1239.0,SE_2
2022-06-08 00:00:00+02:00,1306.0,SE_2
2022-06-08 01:00:00+02:00,1412.0,SE_2
2022-06-08 02:00:00+02:00,1539.0,SE_2
2022-06-08 03:00:00+02:00,1503.0,SE_2
2022-06-08 04:00:00+02:00,1301.0,SE_2
2022-06-08 05:00:00+02:00,1269.0,SE_2
2022-06-08 06:00:00+02:00,1511.0,SE_2
2022-06-08 07:00:00+02:00,1586.0,SE_2
2022-06-08 08:00:00+02:00,1617.0,SE_2
2022-06-08 09:00:00+02:00,1730.0,SE_2
2022-06-08 10:00:00+02:00,1816.0,SE_2
2022-06-08 11:00:00+02:00,1665.0,SE_2
2022-06-08 12:00:00+02:00,1693.0,SE_2
2022-06-08 13:00:00+02:00,1659.0,SE_2
2022-06-08 14:00:00+02:00,1523.0,SE_2
2022-06-08 15:00:00+02:00,1478.0,SE_2
2022-06-08 16:00:00+02:00,1587.0,SE_2
2022-06-08 17:00:00+02:00,1748.0,SE_2
2022-06-08 18:00:00+02:00,1621.0,SE_2
2022-06-08 19:00:00+02:00,1627.0,SE_2
2022-06-08 20:00:00+02:00,1670.0,SE_2
2022-06-08 21:00:00+02:00,1614.0,SE_2
2022-06-08 22:00:00+02:00,1570.0,SE_2
2022-06-08 23:00:00+02:00,1475.0,SE_2
2022-06-09 00:00:00+02:00,1367.0,SE_2
2022-06-09 01:00:00+02:00,1317.0,SE_2
2022-06-09 02:00:00+02:00,1317.0,SE_2
2022-06-09 03:00:00+02:00,1375.0,SE_2
2022-06-09 04:00:00+02:00,1375.0,SE_2
2022-06-09 05:00:00+02:00,1363.0,SE_2
2022-06-09 06:00:00+02:00,1525.0,SE_2
2022-06-09 07:00:00+02:00,1623.0,SE_2
2022-06-09 08:00:00+02:00,1694.0,SE_2
2022-06-09 09:00:00+02:00,1690.0,SE_2
2022-06-09 10:00:00+02:00,1737.0,SE_2
2022-06-09 11:00:00+02:00,1740.0,SE_2
2022-06-09 12:00:00+02:00,1652.0,SE_2
2022-06-09 13:00:00+02:00,1653.0,SE_2
2022-06-09 14:00:00+02:00,1688.0,SE_2
2022-06-09 15:00:00+02:00,1680.0,SE_2
2022-06-09 16:00:00+02:00,1763.0,SE_2
2022-06-09 17:00:00+02:00,1751.0,SE_2
2022-06-09 18:00:00+02:00,1679.0,SE_2
2022-06-09 19:00:00+02:00,1632.0,SE_2
2022-06-09 20:00:00+02:00,1636.0,SE_2
2022-06-09 21:00:00+02:00,1618.0,SE_2
2022-06-09 22:00:00+02:00,1501.0,SE_2
2022-06-09 23:00:00+02:00,1499.0,SE_2
2022-06-10 00:00:00+02:00,1563.0,SE_2
2022-06-10 01:00:00+02:00,1459.0,SE_2
2022-06-10 02:00:00+02:00,1456.0,SE_2
2022-06-10 03:00:00+02:00,1464.0,SE_2
2022-06-10 04:00:00+02:00,1429.0,SE_2
2022-06-10 05:00:00+02:00,1471.0,SE_2
2022-06-10 06:00:00+02:00,1604.0,SE_2
2022-06-10 07:00:00+02:00,1711.0,SE_2
2022-06-10 08:00:00+02:00,1696.0,SE_2
2022-06-10 09:00:00+02:00,1572.0,SE_2
2022-06-10 10:00:00+02:00,1572.0,SE_2
2022-06-10 11:00:00+02:00,1524.0,SE_2
2022-06-10 12:00:00+02:00,1459.0,SE_2
2022-06-10 13:00:00+02:00,1438.0,SE_2
2022-06-10 14:00:00+02:00,1473.0,SE_2
2022-06-10 15:00:00+02:00,1492.0,SE_2
2022-06-10 16:00:00+02:00,1477.0,SE_2
2022-06-10 17:00:00+02:00,1477.0,SE_2
2022-06-10 18:00:00+02:00,1421.0,SE_2
2022-06-10 19:00:00+02:00,1355.0,SE_2
2022-06-10 20:00:00+02:00,1412.0,SE_2
2022-06-10 21:00:00+02:00,1282.0,SE_2
2022-06-10 22:00:00+02:00,1310.0,SE_2
2022-06-10 23:00:00+02:00,1333.0,SE_2
2022-06-11 00:00:00+02:00,1251.0,SE_2
2022-06-11 01:00:00+02:00,961.0,SE_2
2022-06-11 02:00:00+02:00,872.0,SE_2
2022-06-11 03:00:00+02:00,927.0,SE_2
2022-06-11 04:00:00+02:00,1036.0,SE_2
2022-06-11 05:00:00+02:00,1080.0,SE_2
2022-06-11 06:00:00+02:00,1214.0,SE_2
2022-06-11 07:00:00+02:00,1382.0,SE_2
2022-06-11 08:00:00+02:00,1406.0,SE_2
2022-06-11 09:00:00+02:00,1667.0,SE_2
2022-06-11 10:00:00+02:00,1561.0,SE_2
2022-06-11 11:00:00+02:00,1267.0,SE_2
2022-06-11 12:00:00+02:00,1160.0,SE_2
2022-06-11 13:00:00+02:00,1217.0,SE_2
2022-06-11 14:00:00+02:00,991.0,SE_2
2022-06-11 15:00:00+02:00,1362.0,SE_2
2022-06-11 16:00:00+02:00,1444.0,SE_2
2022-06-11 17:00:00+02:00,1464.0,SE_2
2022-06-11 18:00:00+02:00,1322.0,SE_2
2022-06-11 19:00:00+02:00,954.0,SE_2
