,Forecasted Load,country_code
2022-06-14 05:00:00+02:00,1965.0,SE_4
2022-06-14 06:00:00+02:00,2190.0,SE_4
2022-06-14 07:00:00+02:00,2413.0,SE_4
2022-06-14 08:00:00+02:00,2505.0,SE_4
2022-06-14 09:00:00+02:00,2522.0,SE_4
2022-06-14 10:00:00+02:00,2557.0,SE_4
2022-06-14 11:00:00+02:00,2574.0,SE_4
2022-06-14 12:00:00+02:00,2548.0,SE_4
2022-06-14 13:00:00+02:00,2543.0,SE_4
2022-06-14 14:00:00+02:00,2523.0,SE_4
2022-06-14 15:00:00+02:00,2507.0,SE_4
2022-06-14 16:00:00+02:00,2448.0,SE_4
2022-06-14 17:00:00+02:00,2440.0,SE_4
2022-06-14 18:00:00+02:00,2394.0,SE_4
2022-06-14 19:00:00+02:00,2356.0,SE_4
2022-06-14 20:00:00+02:00,2303.0,SE_4
2022-06-14 21:00:00+02:00,2248.0,SE_4
2022-06-14 22:00:00+02:00,2206.0,SE_4
2022-06-14 23:00:00+02:00,2082.0,SE_4
2022-06-15 00:00:00+02:00,2004.0,SE_4
2022-06-15 01:00:00+02:00,1952.0,SE_4
2022-06-15 02:00:00+02:00,1933.0,SE_4
2022-06-15 03:00:00+02:00,1928.0,SE_4
2022-06-15 04:00:00+02:00,1907.0,SE_4
2022-06-15 05:00:00+02:00,1980.0,SE_4
2022-06-15 06:00:00+02:00,2206.0,SE_4
2022-06-15 07:00:00+02:00,2431.0,SE_4
2022-06-15 08:00:00+02:00,2525.0,SE_4
2022-06-15 09:00:00+02:00,2545.0,SE_4
2022-06-15 10:00:00+02:00,2582.0,SE_4
2022-06-15 11:00:00+02:00,2594.0,SE_4
2022-06-15 12:00:00+02:00,2573.0,SE_4
2022-06-15 13:00:00+02:00,2577.0,SE_4
2022-06-15 14:00:00+02:00,2558.0,SE_4
2022-06-15 15:00:00+02:00,2538.0,SE_4
2022-06-15 16:00:00+02:00,2477.0,SE_4
2022-06-15 17:00:00+02:00,2467.0,SE_4
2022-06-15 18:00:00+02:00,2417.0,SE_4
2022-06-15 19:00:00+02:00,2381.0,SE_4
2022-06-15 20:00:00+02:00,2326.0,SE_4
2022-06-15 21:00:00+02:00,2271.0,SE_4
2022-06-15 22:00:00+02:00,2227.0,SE_4
2022-06-15 23:00:00+02:00,2102.0,SE_4
2022-06-16 00:00:00+02:00,1975.0,SE_4
2022-06-16 01:00:00+02:00,1917.0,SE_4
2022-06-16 02:00:00+02:00,1898.0,SE_4
2022-06-16 03:00:00+02:00,1893.0,SE_4
2022-06-16 04:00:00+02:00,1871.0,SE_4
2022-06-16 05:00:00+02:00,1945.0,SE_4
2022-06-16 06:00:00+02:00,2183.0,SE_4
2022-06-16 07:00:00+02:00,2423.0,SE_4
2022-06-16 08:00:00+02:00,2521.0,SE_4
2022-06-16 09:00:00+02:00,2544.0,SE_4
2022-06-16 10:00:00+02:00,2585.0,SE_4
2022-06-16 11:00:00+02:00,2598.0,SE_4
2022-06-16 12:00:00+02:00,2575.0,SE_4
2022-06-16 13:00:00+02:00,2573.0,SE_4
2022-06-16 14:00:00+02:00,2555.0,SE_4
2022-06-16 15:00:00+02:00,2539.0,SE_4
2022-06-16 16:00:00+02:00,2469.0,SE_4
2022-06-16 17:00:00+02:00,2456.0,SE_4
2022-06-16 18:00:00+02:00,2404.0,SE_4
2022-06-16 19:00:00+02:00,2366.0,SE_4
2022-06-16 20:00:00+02:00,2311.0,SE_4
2022-06-16 21:00:00+02:00,2251.0,SE_4
2022-06-16 22:00:00+02:00,2209.0,SE_4
2022-06-16 23:00:00+02:00,2076.0,SE_4
2022-06-17 00:00:00+02:00,1947.0,SE_4
2022-06-17 01:00:00+02:00,1884.0,SE_4
2022-06-17 02:00:00+02:00,1856.0,SE_4
2022-06-17 03:00:00+02:00,1847.0,SE_4
2022-06-17 04:00:00+02:00,1822.0,SE_4
2022-06-17 05:00:00+02:00,1892.0,SE_4
2022-06-17 06:00:00+02:00,2134.0,SE_4
2022-06-17 07:00:00+02:00,2385.0,SE_4
2022-06-17 08:00:00+02:00,2502.0,SE_4
2022-06-17 09:00:00+02:00,2532.0,SE_4
2022-06-17 10:00:00+02:00,2574.0,SE_4
2022-06-17 11:00:00+02:00,2571.0,SE_4
2022-06-17 12:00:00+02:00,2531.0,SE_4
2022-06-17 13:00:00+02:00,2486.0,SE_4
2022-06-17 14:00:00+02:00,2430.0,SE_4
2022-06-17 15:00:00+02:00,2374.0,SE_4
2022-06-17 16:00:00+02:00,2314.0,SE_4
2022-06-17 17:00:00+02:00,2305.0,SE_4
2022-06-17 18:00:00+02:00,2241.0,SE_4
2022-06-17 19:00:00+02:00,2175.0,SE_4
2022-06-17 20:00:00+02:00,2106.0,SE_4
2022-06-17 21:00:00+02:00,2051.0,SE_4
2022-06-17 22:00:00+02:00,2033.0,SE_4
2022-06-17 23:00:00+02:00,1942.0,SE_4
2022-06-18 00:00:00+02:00,1847.0,SE_4
2022-06-18 01:00:00+02:00,1785.0,SE_4
2022-06-18 02:00:00+02:00,1752.0,SE_4
2022-06-18 03:00:00+02:00,1732.0,SE_4
2022-06-18 04:00:00+02:00,1679.0,SE_4
2022-06-18 05:00:00+02:00,1677.0,SE_4
2022-06-18 06:00:00+02:00,1747.0,SE_4
2022-06-18 07:00:00+02:00,1849.0,SE_4
2022-06-18 08:00:00+02:00,1969.0,SE_4
2022-06-18 09:00:00+02:00,2068.0,SE_4
2022-06-18 10:00:00+02:00,2118.0,SE_4
2022-06-18 11:00:00+02:00,2134.0,SE_4
2022-06-18 12:00:00+02:00,2122.0,SE_4
2022-06-18 13:00:00+02:00,2098.0,SE_4
2022-06-18 14:00:00+02:00,2060.0,SE_4
2022-06-18 15:00:00+02:00,2040.0,SE_4
2022-06-18 16:00:00+02:00,2045.0,SE_4
2022-06-18 17:00:00+02:00,2070.0,SE_4
2022-06-18 18:00:00+02:00,2061.0,SE_4
2022-06-18 19:00:00+02:00,2023.0,SE_4
2022-06-18 20:00:00+02:00,1997.0,SE_4
2022-06-18 21:00:00+02:00,1961.0,SE_4
2022-06-18 22:00:00+02:00,1960.0,SE_4
2022-06-18 23:00:00+02:00,1887.0,SE_4
2022-06-19 00:00:00+02:00,1788.0,SE_4
2022-06-19 01:00:00+02:00,1727.0,SE_4
2022-06-19 02:00:00+02:00,1700.0,SE_4
2022-06-19 03:00:00+02:00,1688.0,SE_4
2022-06-19 04:00:00+02:00,1641.0,SE_4
2022-06-19 05:00:00+02:00,1630.0,SE_4
2022-06-19 06:00:00+02:00,1672.0,SE_4
2022-06-19 07:00:00+02:00,1761.0,SE_4
2022-06-19 08:00:00+02:00,1865.0,SE_4
2022-06-19 09:00:00+02:00,1970.0,SE_4
2022-06-19 10:00:00+02:00,2039.0,SE_4
2022-06-19 11:00:00+02:00,2077.0,SE_4
2022-06-19 12:00:00+02:00,2090.0,SE_4
2022-06-19 13:00:00+02:00,2078.0,SE_4
2022-06-19 14:00:00+02:00,2051.0,SE_4
2022-06-19 15:00:00+02:00,2046.0,SE_4
2022-06-19 16:00:00+02:00,2066.0,SE_4
2022-06-19 17:00:00+02:00,2101.0,SE_4
2022-06-19 18:00:00+02:00,2114.0,SE_4
2022-06-19 19:00:00+02:00,2104.0,SE_4
2022-06-19 20:00:00+02:00,2074.0,SE_4
2022-06-19 21:00:00+02:00,2031.0,SE_4
2022-06-19 22:00:00+02:00,2016.0,SE_4
2022-06-19 23:00:00+02:00,1934.0,SE_4
2022-06-20 00:00:00+02:00,1852.0,SE_4
2022-06-20 01:00:00+02:00,1811.0,SE_4
2022-06-20 02:00:00+02:00,1801.0,SE_4
2022-06-20 03:00:00+02:00,1803.0,SE_4
2022-06-20 04:00:00+02:00,1780.0,SE_4
2022-06-20 05:00:00+02:00,1860.0,SE_4
2022-06-20 06:00:00+02:00,2107.0,SE_4
2022-06-20 07:00:00+02:00,2357.0,SE_4
2022-06-20 08:00:00+02:00,2469.0,SE_4
2022-06-20 09:00:00+02:00,2501.0,SE_4
2022-06-20 10:00:00+02:00,2548.0,SE_4
2022-06-20 11:00:00+02:00,2562.0,SE_4
2022-06-20 12:00:00+02:00,2547.0,SE_4
2022-06-20 13:00:00+02:00,2547.0,SE_4
2022-06-20 14:00:00+02:00,2519.0,SE_4
2022-06-20 15:00:00+02:00,2500.0,SE_4
2022-06-20 16:00:00+02:00,2435.0,SE_4
2022-06-20 17:00:00+02:00,2422.0,SE_4
2022-06-20 18:00:00+02:00,2373.0,SE_4
2022-06-20 19:00:00+02:00,2322.0,SE_4
2022-06-20 20:00:00+02:00,2268.0,SE_4
2022-06-20 21:00:00+02:00,2203.0,SE_4
2022-06-20 22:00:00+02:00,2154.0,SE_4
2022-06-20 23:00:00+02:00,2025.0,SE_4
2022-06-21 00:00:00+02:00,1962.0,SE_4
2022-06-21 01:00:00+02:00,1906.0,SE_4
2022-06-21 02:00:00+02:00,1883.0,SE_4
2022-06-21 03:00:00+02:00,1877.0,SE_4
2022-06-21 04:00:00+02:00,1853.0,SE_4
2022-06-21 05:00:00+02:00,1929.0,SE_4
2022-06-21 06:00:00+02:00,2175.0,SE_4
2022-06-21 07:00:00+02:00,2421.0,SE_4
2022-06-21 08:00:00+02:00,2527.0,SE_4
2022-06-21 09:00:00+02:00,2557.0,SE_4
2022-06-21 10:00:00+02:00,2602.0,SE_4
2022-06-21 11:00:00+02:00,2617.0,SE_4
2022-06-21 12:00:00+02:00,2594.0,SE_4
2022-06-21 13:00:00+02:00,2594.0,SE_4
2022-06-21 14:00:00+02:00,2575.0,SE_4
2022-06-21 15:00:00+02:00,2554.0,SE_4
2022-06-21 16:00:00+02:00,2483.0,SE_4
2022-06-21 17:00:00+02:00,2468.0,SE_4
2022-06-21 18:00:00+02:00,2415.0,SE_4
2022-06-21 19:00:00+02:00,2376.0,SE_4
2022-06-21 20:00:00+02:00,2319.0,SE_4
2022-06-21 21:00:00+02:00,2256.0,SE_4
2022-06-21 22:00:00+02:00,2212.0,SE_4
2022-06-21 23:00:00+02:00,2082.0,SE_4
2022-06-22 00:00:00+02:00,1975.0,SE_4
2022-06-22 01:00:00+02:00,1917.0,SE_4
2022-06-22 02:00:00+02:00,1893.0,SE_4
2022-06-22 03:00:00+02:00,1887.0,SE_4
2022-06-22 04:00:00+02:00,1860.0,SE_4
2022-06-22 05:00:00+02:00,1940.0,SE_4
2022-06-22 06:00:00+02:00,2197.0,SE_4
2022-06-22 07:00:00+02:00,2453.0,SE_4
2022-06-22 08:00:00+02:00,2564.0,SE_4
2022-06-22 09:00:00+02:00,2597.0,SE_4
2022-06-22 10:00:00+02:00,2643.0,SE_4
2022-06-22 11:00:00+02:00,2658.0,SE_4
2022-06-22 12:00:00+02:00,2634.0,SE_4
2022-06-22 13:00:00+02:00,2636.0,SE_4
2022-06-22 14:00:00+02:00,2615.0,SE_4
2022-06-22 15:00:00+02:00,2596.0,SE_4
2022-06-22 16:00:00+02:00,2524.0,SE_4
2022-06-22 17:00:00+02:00,2510.0,SE_4
2022-06-22 18:00:00+02:00,2457.0,SE_4
2022-06-22 19:00:00+02:00,2415.0,SE_4
2022-06-22 20:00:00+02:00,2356.0,SE_4
2022-06-22 21:00:00+02:00,2290.0,SE_4
2022-06-22 22:00:00+02:00,2244.0,SE_4
2022-06-22 23:00:00+02:00,2108.0,SE_4
2022-06-23 00:00:00+02:00,2036.0,SE_4
2022-06-23 01:00:00+02:00,1976.0,SE_4
2022-06-23 02:00:00+02:00,1955.0,SE_4
2022-06-23 03:00:00+02:00,1942.0,SE_4
2022-06-23 04:00:00+02:00,1909.0,SE_4
2022-06-23 05:00:00+02:00,1974.0,SE_4
2022-06-23 06:00:00+02:00,2197.0,SE_4
2022-06-23 07:00:00+02:00,2430.0,SE_4
2022-06-23 08:00:00+02:00,2538.0,SE_4
2022-06-23 09:00:00+02:00,2567.0,SE_4
2022-06-23 10:00:00+02:00,2612.0,SE_4
2022-06-23 11:00:00+02:00,2621.0,SE_4
2022-06-23 12:00:00+02:00,2582.0,SE_4
2022-06-23 13:00:00+02:00,2557.0,SE_4
2022-06-23 14:00:00+02:00,2507.0,SE_4
2022-06-23 15:00:00+02:00,2465.0,SE_4
2022-06-23 16:00:00+02:00,2403.0,SE_4
2022-06-23 17:00:00+02:00,2378.0,SE_4
2022-06-23 18:00:00+02:00,2336.0,SE_4
2022-06-23 19:00:00+02:00,2287.0,SE_4
2022-06-23 20:00:00+02:00,2214.0,SE_4
2022-06-23 21:00:00+02:00,2153.0,SE_4
2022-06-23 22:00:00+02:00,2105.0,SE_4
2022-06-23 23:00:00+02:00,1999.0,SE_4
2022-06-24 00:00:00+02:00,1859.0,SE_4
2022-06-24 01:00:00+02:00,1786.0,SE_4
2022-06-24 02:00:00+02:00,1745.0,SE_4
2022-06-24 03:00:00+02:00,1719.0,SE_4
2022-06-24 04:00:00+02:00,1665.0,SE_4
2022-06-24 05:00:00+02:00,1665.0,SE_4
2022-06-24 06:00:00+02:00,1730.0,SE_4
2022-06-24 07:00:00+02:00,1833.0,SE_4
2022-06-24 08:00:00+02:00,1960.0,SE_4
2022-06-24 09:00:00+02:00,2058.0,SE_4
2022-06-24 10:00:00+02:00,2113.0,SE_4
2022-06-24 11:00:00+02:00,2137.0,SE_4
2022-06-24 12:00:00+02:00,2136.0,SE_4
2022-06-24 13:00:00+02:00,2090.0,SE_4
2022-06-24 14:00:00+02:00,2032.0,SE_4
2022-06-24 15:00:00+02:00,1997.0,SE_4
2022-06-24 16:00:00+02:00,1982.0,SE_4
2022-06-24 17:00:00+02:00,1965.0,SE_4
2022-06-24 18:00:00+02:00,1931.0,SE_4
2022-06-24 19:00:00+02:00,1897.0,SE_4
2022-06-24 20:00:00+02:00,1870.0,SE_4
2022-06-24 21:00:00+02:00,1852.0,SE_4
2022-06-24 22:00:00+02:00,1886.0,SE_4
2022-06-24 23:00:00+02:00,1855.0,SE_4
2022-06-25 00:00:00+02:00,1748.0,SE_4
2022-06-25 01:00:00+02:00,1691.0,SE_4
2022-06-25 02:00:00+02:00,1649.0,SE_4
2022-06-25 03:00:00+02:00,1630.0,SE_4
2022-06-25 04:00:00+02:00,1575.0,SE_4
2022-06-25 05:00:00+02:00,1551.0,SE_4
2022-06-25 06:00:00+02:00,1585.0,SE_4
2022-06-25 07:00:00+02:00,1652.0,SE_4
2022-06-25 08:00:00+02:00,1757.0,SE_4
2022-06-25 09:00:00+02:00,1850.0,SE_4
2022-06-25 10:00:00+02:00,1917.0,SE_4
2022-06-25 11:00:00+02:00,1962.0,SE_4
2022-06-25 12:00:00+02:00,1972.0,SE_4
2022-06-25 13:00:00+02:00,1957.0,SE_4
2022-06-25 14:00:00+02:00,1942.0,SE_4
2022-06-25 15:00:00+02:00,1934.0,SE_4
2022-06-25 16:00:00+02:00,1943.0,SE_4
2022-06-25 17:00:00+02:00,1976.0,SE_4
2022-06-25 18:00:00+02:00,1987.0,SE_4
2022-06-25 19:00:00+02:00,1954.0,SE_4
2022-06-25 20:00:00+02:00,1914.0,SE_4
2022-06-25 21:00:00+02:00,1877.0,SE_4
2022-06-25 22:00:00+02:00,1894.0,SE_4
2022-06-25 23:00:00+02:00,1829.0,SE_4
2022-06-26 00:00:00+02:00,1772.0,SE_4
2022-06-26 01:00:00+02:00,1708.0,SE_4
2022-06-26 02:00:00+02:00,1673.0,SE_4
2022-06-26 03:00:00+02:00,1652.0,SE_4
2022-06-26 04:00:00+02:00,1606.0,SE_4
2022-06-26 05:00:00+02:00,1594.0,SE_4
2022-06-26 06:00:00+02:00,1641.0,SE_4
2022-06-26 07:00:00+02:00,1735.0,SE_4
2022-06-26 08:00:00+02:00,1867.0,SE_4
2022-06-26 09:00:00+02:00,1984.0,SE_4
2022-06-26 10:00:00+02:00,2066.0,SE_4
2022-06-26 11:00:00+02:00,2115.0,SE_4
2022-06-26 12:00:00+02:00,2128.0,SE_4
2022-06-26 13:00:00+02:00,2111.0,SE_4
2022-06-26 14:00:00+02:00,2083.0,SE_4
2022-06-26 15:00:00+02:00,2072.0,SE_4
2022-06-26 16:00:00+02:00,2092.0,SE_4
2022-06-26 17:00:00+02:00,2128.0,SE_4
2022-06-26 18:00:00+02:00,2138.0,SE_4
2022-06-26 19:00:00+02:00,2124.0,SE_4
2022-06-26 20:00:00+02:00,2089.0,SE_4
2022-06-26 21:00:00+02:00,2042.0,SE_4
2022-06-26 22:00:00+02:00,2031.0,SE_4
2022-06-26 23:00:00+02:00,1938.0,SE_4
2022-06-27 00:00:00+02:00,1837.0,SE_4
2022-06-27 01:00:00+02:00,1792.0,SE_4
2022-06-27 02:00:00+02:00,1779.0,SE_4
2022-06-27 03:00:00+02:00,1776.0,SE_4
2022-06-27 04:00:00+02:00,1748.0,SE_4
2022-06-27 05:00:00+02:00,1824.0,SE_4
2022-06-27 06:00:00+02:00,2072.0,SE_4
2022-06-27 07:00:00+02:00,2323.0,SE_4
2022-06-27 08:00:00+02:00,2444.0,SE_4
2022-06-27 09:00:00+02:00,2486.0,SE_4
2022-06-27 10:00:00+02:00,2538.0,SE_4
2022-06-27 11:00:00+02:00,2559.0,SE_4
2022-06-27 12:00:00+02:00,2545.0,SE_4
2022-06-27 13:00:00+02:00,2551.0,SE_4
2022-06-27 14:00:00+02:00,2528.0,SE_4
2022-06-27 15:00:00+02:00,2511.0,SE_4
2022-06-27 16:00:00+02:00,2448.0,SE_4
2022-06-27 17:00:00+02:00,2436.0,SE_4
2022-06-27 18:00:00+02:00,2390.0,SE_4
2022-06-27 19:00:00+02:00,2340.0,SE_4
2022-06-27 20:00:00+02:00,2285.0,SE_4
2022-06-27 21:00:00+02:00,2217.0,SE_4
2022-06-27 22:00:00+02:00,2168.0,SE_4
2022-06-27 23:00:00+02:00,2033.0,SE_4
2022-06-28 00:00:00+02:00,1900.0,SE_4
2022-06-28 01:00:00+02:00,1841.0,SE_4
2022-06-28 02:00:00+02:00,1815.0,SE_4
2022-06-28 03:00:00+02:00,1808.0,SE_4
2022-06-28 04:00:00+02:00,1780.0,SE_4
2022-06-28 05:00:00+02:00,1850.0,SE_4
2022-06-28 06:00:00+02:00,2087.0,SE_4
2022-06-28 07:00:00+02:00,2328.0,SE_4
2022-06-28 08:00:00+02:00,2443.0,SE_4
2022-06-28 09:00:00+02:00,2484.0,SE_4
2022-06-28 10:00:00+02:00,2534.0,SE_4
2022-06-28 11:00:00+02:00,2546.0,SE_4
2022-06-28 12:00:00+02:00,2526.0,SE_4
2022-06-28 13:00:00+02:00,2527.0,SE_4
2022-06-28 14:00:00+02:00,2501.0,SE_4
2022-06-28 15:00:00+02:00,2481.0,SE_4
2022-06-28 16:00:00+02:00,2412.0,SE_4
2022-06-28 17:00:00+02:00,2397.0,SE_4
2022-06-28 18:00:00+02:00,2347.0,SE_4
2022-06-28 19:00:00+02:00,2301.0,SE_4
2022-06-28 20:00:00+02:00,2240.0,SE_4
2022-06-28 21:00:00+02:00,2175.0,SE_4
2022-06-28 22:00:00+02:00,2137.0,SE_4
2022-06-28 23:00:00+02:00,2010.0,SE_4
2022-06-29 00:00:00+02:00,1919.0,SE_4
2022-06-29 01:00:00+02:00,1853.0,SE_4
2022-06-29 02:00:00+02:00,1824.0,SE_4
2022-06-29 03:00:00+02:00,1815.0,SE_4
2022-06-29 04:00:00+02:00,1783.0,SE_4
2022-06-29 05:00:00+02:00,1859.0,SE_4
2022-06-29 06:00:00+02:00,2118.0,SE_4
2022-06-29 07:00:00+02:00,2383.0,SE_4
2022-06-29 08:00:00+02:00,2512.0,SE_4
2022-06-29 09:00:00+02:00,2557.0,SE_4
2022-06-29 10:00:00+02:00,2609.0,SE_4
2022-06-29 11:00:00+02:00,2624.0,SE_4
2022-06-29 12:00:00+02:00,2602.0,SE_4
2022-06-29 13:00:00+02:00,2602.0,SE_4
2022-06-29 14:00:00+02:00,2574.0,SE_4
2022-06-29 15:00:00+02:00,2552.0,SE_4
2022-06-29 16:00:00+02:00,2477.0,SE_4
2022-06-29 17:00:00+02:00,2464.0,SE_4
2022-06-29 18:00:00+02:00,2409.0,SE_4
2022-06-29 19:00:00+02:00,2356.0,SE_4
2022-06-29 20:00:00+02:00,2285.0,SE_4
2022-06-29 21:00:00+02:00,2211.0,SE_4
2022-06-29 22:00:00+02:00,2168.0,SE_4
2022-06-29 23:00:00+02:00,2024.0,SE_4
2022-06-01 00:00:00+02:00,2741.0,NO_1
2022-06-01 01:00:00+02:00,2739.0,NO_1
2022-06-01 02:00:00+02:00,2635.0,NO_1
2022-06-01 03:00:00+02:00,2504.0,NO_1
2022-06-01 04:00:00+02:00,2484.0,NO_1
2022-06-01 05:00:00+02:00,2553.0,NO_1
2022-06-01 06:00:00+02:00,2861.0,NO_1
2022-06-01 07:00:00+02:00,3282.0,NO_1
2022-06-01 08:00:00+02:00,3340.0,NO_1
2022-06-01 09:00:00+02:00,2715.0,NO_1
2022-06-01 10:00:00+02:00,3292.0,NO_1
2022-06-01 11:00:00+02:00,3265.0,NO_1
2022-06-01 12:00:00+02:00,3309.0,NO_1
2022-06-01 13:00:00+02:00,3229.0,NO_1
2022-06-01 14:00:00+02:00,3224.0,NO_1
2022-06-01 15:00:00+02:00,3235.0,NO_1
2022-06-01 16:00:00+02:00,3235.0,NO_1
2022-06-01 17:00:00+02:00,3267.0,NO_1
2022-06-01 18:00:00+02:00,3199.0,NO_1
2022-06-01 19:00:00+02:00,3146.0,NO_1
2022-06-01 20:00:00+02:00,3163.0,NO_1
2022-06-01 21:00:00+02:00,3183.0,NO_1
2022-06-01 22:00:00+02:00,3092.0,NO_1
2022-06-01 23:00:00+02:00,2917.0,NO_1
2022-06-02 00:00:00+02:00,2710.0,NO_1
2022-06-02 01:00:00+02:00,2698.0,NO_1
2022-06-02 02:00:00+02:00,2608.0,NO_1
2022-06-02 03:00:00+02:00,2487.0,NO_1
2022-06-02 04:00:00+02:00,2413.0,NO_1
2022-06-02 05:00:00+02:00,2498.0,NO_1
2022-06-02 06:00:00+02:00,2770.0,NO_1
2022-06-02 07:00:00+02:00,3220.0,NO_1
2022-06-02 08:00:00+02:00,3448.0,NO_1
2022-06-02 09:00:00+02:00,3427.0,NO_1
2022-06-02 10:00:00+02:00,3439.0,NO_1
2022-06-02 11:00:00+02:00,3367.0,NO_1
2022-06-02 12:00:00+02:00,3341.0,NO_1
2022-06-02 13:00:00+02:00,3340.0,NO_1
2022-06-02 14:00:00+02:00,3329.0,NO_1
2022-06-02 15:00:00+02:00,3289.0,NO_1
2022-06-02 16:00:00+02:00,3270.0,NO_1
2022-06-02 17:00:00+02:00,3273.0,NO_1
2022-06-02 18:00:00+02:00,3203.0,NO_1
2022-06-02 19:00:00+02:00,3201.0,NO_1
2022-06-02 20:00:00+02:00,3118.0,NO_1
2022-06-02 21:00:00+02:00,3075.0,NO_1
2022-06-02 22:00:00+02:00,3070.0,NO_1
2022-06-02 23:00:00+02:00,2890.0,NO_1
2022-06-03 00:00:00+02:00,2746.0,NO_1
2022-06-03 01:00:00+02:00,2735.0,NO_1
2022-06-03 02:00:00+02:00,2639.0,NO_1
2022-06-03 03:00:00+02:00,2542.0,NO_1
2022-06-03 04:00:00+02:00,2478.0,NO_1
2022-06-03 05:00:00+02:00,2513.0,NO_1
2022-06-03 06:00:00+02:00,2822.0,NO_1
2022-06-03 07:00:00+02:00,3210.0,NO_1
2022-06-03 08:00:00+02:00,3377.0,NO_1
2022-06-03 09:00:00+02:00,3325.0,NO_1
2022-06-03 10:00:00+02:00,3344.0,NO_1
2022-06-03 11:00:00+02:00,3332.0,NO_1
2022-06-03 12:00:00+02:00,3239.0,NO_1
2022-06-03 13:00:00+02:00,3181.0,NO_1
2022-06-03 14:00:00+02:00,3086.0,NO_1
2022-06-03 15:00:00+02:00,3069.0,NO_1
2022-06-03 16:00:00+02:00,3072.0,NO_1
2022-06-03 17:00:00+02:00,3038.0,NO_1
2022-06-03 18:00:00+02:00,3028.0,NO_1
2022-06-03 19:00:00+02:00,2968.0,NO_1
2022-06-03 20:00:00+02:00,2939.0,NO_1
2022-06-03 21:00:00+02:00,2845.0,NO_1
2022-06-03 22:00:00+02:00,2755.0,NO_1
2022-06-03 23:00:00+02:00,2743.0,NO_1
2022-06-04 00:00:00+02:00,2652.0,NO_1
2022-06-04 01:00:00+02:00,2603.0,NO_1
2022-06-04 02:00:00+02:00,2496.0,NO_1
2022-06-04 03:00:00+02:00,2388.0,NO_1
2022-06-04 04:00:00+02:00,2372.0,NO_1
2022-06-04 05:00:00+02:00,2339.0,NO_1
2022-06-04 06:00:00+02:00,2373.0,NO_1
2022-06-04 07:00:00+02:00,2443.0,NO_1
2022-06-04 08:00:00+02:00,2589.0,NO_1
2022-06-04 09:00:00+02:00,2793.0,NO_1
2022-06-04 10:00:00+02:00,2867.0,NO_1
2022-06-04 11:00:00+02:00,2827.0,NO_1
2022-06-04 12:00:00+02:00,2807.0,NO_1
2022-06-04 13:00:00+02:00,2760.0,NO_1
2022-06-04 14:00:00+02:00,2710.0,NO_1
2022-06-04 15:00:00+02:00,2724.0,NO_1
2022-06-04 16:00:00+02:00,2709.0,NO_1
2022-06-04 17:00:00+02:00,2649.0,NO_1
2022-06-04 18:00:00+02:00,2687.0,NO_1
2022-06-04 19:00:00+02:00,2650.0,NO_1
2022-06-04 20:00:00+02:00,2608.0,NO_1
2022-06-04 21:00:00+02:00,2553.0,NO_1
2022-06-04 22:00:00+02:00,2587.0,NO_1
2022-06-04 23:00:00+02:00,2523.0,NO_1
2022-06-05 00:00:00+02:00,2421.0,NO_1
2022-06-05 01:00:00+02:00,2403.0,NO_1
2022-06-05 02:00:00+02:00,2342.0,NO_1
2022-06-05 03:00:00+02:00,2233.0,NO_1
2022-06-05 04:00:00+02:00,2206.0,NO_1
2022-06-05 05:00:00+02:00,2194.0,NO_1
2022-06-05 06:00:00+02:00,2191.0,NO_1
2022-06-05 07:00:00+02:00,2218.0,NO_1
2022-06-05 08:00:00+02:00,2340.0,NO_1
2022-06-05 09:00:00+02:00,2474.0,NO_1
2022-06-05 10:00:00+02:00,2569.0,NO_1
2022-06-05 11:00:00+02:00,2563.0,NO_1
2022-06-05 12:00:00+02:00,2564.0,NO_1
2022-06-05 13:00:00+02:00,2571.0,NO_1
2022-06-05 14:00:00+02:00,2533.0,NO_1
2022-06-05 15:00:00+02:00,2531.0,NO_1
2022-06-05 16:00:00+02:00,2534.0,NO_1
2022-06-05 17:00:00+02:00,2552.0,NO_1
2022-06-05 18:00:00+02:00,2626.0,NO_1
2022-06-05 19:00:00+02:00,2607.0,NO_1
2022-06-05 20:00:00+02:00,2650.0,NO_1
2022-06-05 21:00:00+02:00,2590.0,NO_1
2022-06-05 22:00:00+02:00,2573.0,NO_1
2022-06-05 23:00:00+02:00,2445.0,NO_1
2022-06-06 00:00:00+02:00,2405.0,NO_1
2022-06-06 01:00:00+02:00,2359.0,NO_1
2022-06-06 02:00:00+02:00,2260.0,NO_1
2022-06-06 03:00:00+02:00,2173.0,NO_1
2022-06-06 04:00:00+02:00,2099.0,NO_1
2022-06-06 05:00:00+02:00,2073.0,NO_1
2022-06-06 06:00:00+02:00,2079.0,NO_1
2022-06-06 07:00:00+02:00,2118.0,NO_1
2022-06-06 08:00:00+02:00,2225.0,NO_1
2022-06-06 09:00:00+02:00,2398.0,NO_1
2022-06-06 10:00:00+02:00,2530.0,NO_1
2022-06-06 11:00:00+02:00,2593.0,NO_1
2022-06-06 12:00:00+02:00,2582.0,NO_1
2022-06-06 13:00:00+02:00,2565.0,NO_1
2022-06-06 14:00:00+02:00,2601.0,NO_1
2022-06-06 15:00:00+02:00,2584.0,NO_1
2022-06-06 16:00:00+02:00,2611.0,NO_1
2022-06-06 17:00:00+02:00,2642.0,NO_1
2022-06-06 18:00:00+02:00,2697.0,NO_1
