,Solar,Wind Offshore,Wind Onshore,country_code
2022-06-08 15:00:00+02:00,16.0,,552.0,SE_2
2022-06-08 16:00:00+02:00,12.0,,554.0,SE_2
2022-06-08 17:00:00+02:00,8.0,,525.0,SE_2
2022-06-08 18:00:00+02:00,4.0,,474.0,SE_2
2022-06-08 19:00:00+02:00,2.0,,414.0,SE_2
2022-06-08 20:00:00+02:00,0.0,,387.0,SE_2
2022-06-08 21:00:00+02:00,0.0,,386.0,SE_2
2022-06-08 22:00:00+02:00,0.0,,402.0,SE_2
2022-06-08 23:00:00+02:00,0.0,,406.0,SE_2
2022-06-09 00:00:00+02:00,0.0,,337.0,SE_2
2022-06-09 01:00:00+02:00,0.0,,325.0,SE_2
2022-06-09 02:00:00+02:00,0.0,,325.0,SE_2
2022-06-09 03:00:00+02:00,0.0,,333.0,SE_2
2022-06-09 04:00:00+02:00,0.0,,353.0,SE_2
2022-06-09 05:00:00+02:00,1.0,,357.0,SE_2
2022-06-09 06:00:00+02:00,2.0,,347.0,SE_2
2022-06-09 07:00:00+02:00,4.0,,332.0,SE_2
2022-06-09 08:00:00+02:00,6.0,,309.0,SE_2
2022-06-09 09:00:00+02:00,10.0,,289.0,SE_2
2022-06-09 10:00:00+02:00,14.0,,262.0,SE_2
2022-06-09 11:00:00+02:00,17.0,,232.0,SE_2
2022-06-09 12:00:00+02:00,20.0,,217.0,SE_2
2022-06-09 13:00:00+02:00,20.0,,212.0,SE_2
2022-06-09 14:00:00+02:00,20.0,,197.0,SE_2
2022-06-09 15:00:00+02:00,18.0,,186.0,SE_2
2022-06-09 16:00:00+02:00,14.0,,178.0,SE_2
2022-06-09 17:00:00+02:00,10.0,,175.0,SE_2
2022-06-09 18:00:00+02:00,6.0,,173.0,SE_2
2022-06-09 19:00:00+02:00,3.0,,168.0,SE_2
2022-06-09 20:00:00+02:00,1.0,,174.0,SE_2
2022-06-09 21:00:00+02:00,1.0,,190.0,SE_2
2022-06-09 22:00:00+02:00,0.0,,215.0,SE_2
2022-06-09 23:00:00+02:00,0.0,,237.0,SE_2
2022-06-10 00:00:00+02:00,0.0,,248.0,SE_2
2022-06-10 01:00:00+02:00,0.0,,260.0,SE_2
2022-06-10 02:00:00+02:00,0.0,,255.0,SE_2
2022-06-10 03:00:00+02:00,0.0,,234.0,SE_2
2022-06-10 04:00:00+02:00,1.0,,219.0,SE_2
2022-06-10 05:00:00+02:00,2.0,,203.0,SE_2
2022-06-10 06:00:00+02:00,3.0,,178.0,SE_2
2022-06-10 07:00:00+02:00,5.0,,159.0,SE_2
2022-06-10 08:00:00+02:00,9.0,,182.0,SE_2
2022-06-10 09:00:00+02:00,15.0,,237.0,SE_2
2022-06-10 10:00:00+02:00,20.0,,300.0,SE_2
2022-06-10 11:00:00+02:00,25.0,,361.0,SE_2
2022-06-10 12:00:00+02:00,27.0,,420.0,SE_2
2022-06-10 13:00:00+02:00,27.0,,480.0,SE_2
2022-06-10 14:00:00+02:00,26.0,,509.0,SE_2
2022-06-10 15:00:00+02:00,23.0,,537.0,SE_2
2022-06-10 16:00:00+02:00,18.0,,571.0,SE_2
2022-06-10 17:00:00+02:00,13.0,,626.0,SE_2
2022-06-10 18:00:00+02:00,7.0,,681.0,SE_2
2022-06-10 19:00:00+02:00,3.0,,725.0,SE_2
2022-06-10 20:00:00+02:00,2.0,,830.0,SE_2
2022-06-10 21:00:00+02:00,1.0,,1019.0,SE_2
2022-06-10 22:00:00+02:00,0.0,,1264.0,SE_2
2022-06-10 23:00:00+02:00,0.0,,1445.0,SE_2
2022-06-11 00:00:00+02:00,0.0,,1547.0,SE_2
2022-06-11 01:00:00+02:00,0.0,,1562.0,SE_2
2022-06-11 02:00:00+02:00,0.0,,1535.0,SE_2
2022-06-11 03:00:00+02:00,0.0,,1502.0,SE_2
2022-06-11 04:00:00+02:00,1.0,,1482.0,SE_2
2022-06-11 05:00:00+02:00,2.0,,1419.0,SE_2
2022-06-11 06:00:00+02:00,5.0,,1327.0,SE_2
2022-06-11 07:00:00+02:00,8.0,,1309.0,SE_2
2022-06-11 08:00:00+02:00,14.0,,1412.0,SE_2
2022-06-11 09:00:00+02:00,20.0,,1594.0,SE_2
2022-06-11 10:00:00+02:00,24.0,,1778.0,SE_2
2022-06-11 11:00:00+02:00,27.0,,1921.0,SE_2
2022-06-11 12:00:00+02:00,30.0,,1984.0,SE_2
2022-06-11 13:00:00+02:00,32.0,,2013.0,SE_2
2022-06-11 14:00:00+02:00,30.0,,1971.0,SE_2
2022-06-11 15:00:00+02:00,25.0,,1884.0,SE_2
2022-06-11 16:00:00+02:00,19.0,,1793.0,SE_2
2022-06-11 17:00:00+02:00,13.0,,1662.0,SE_2
2022-06-11 18:00:00+02:00,8.0,,1503.0,SE_2
2022-06-11 19:00:00+02:00,3.0,,1349.0,SE_2
2022-06-11 20:00:00+02:00,1.0,,1262.0,SE_2
2022-06-11 21:00:00+02:00,0.0,,1179.0,SE_2
2022-06-11 22:00:00+02:00,0.0,,1165.0,SE_2
2022-06-11 23:00:00+02:00,0.0,,1210.0,SE_2
2022-06-12 00:00:00+02:00,0.0,,1232.0,SE_2
2022-06-12 01:00:00+02:00,0.0,,1227.0,SE_2
2022-06-12 02:00:00+02:00,0.0,,1191.0,SE_2
2022-06-12 03:00:00+02:00,0.0,,1113.0,SE_2
2022-06-12 04:00:00+02:00,1.0,,1010.0,SE_2
2022-06-12 05:00:00+02:00,3.0,,888.0,SE_2
2022-06-12 06:00:00+02:00,6.0,,784.0,SE_2
2022-06-12 07:00:00+02:00,11.0,,718.0,SE_2
2022-06-12 08:00:00+02:00,17.0,,709.0,SE_2
2022-06-12 09:00:00+02:00,22.0,,757.0,SE_2
2022-06-12 10:00:00+02:00,25.0,,809.0,SE_2
2022-06-12 11:00:00+02:00,29.0,,830.0,SE_2
2022-06-12 12:00:00+02:00,29.0,,859.0,SE_2
2022-06-12 13:00:00+02:00,29.0,,888.0,SE_2
2022-06-12 14:00:00+02:00,26.0,,921.0,SE_2
2022-06-12 15:00:00+02:00,22.0,,910.0,SE_2
2022-06-12 16:00:00+02:00,16.0,,918.0,SE_2
2022-06-12 17:00:00+02:00,11.0,,812.0,SE_2
2022-06-12 18:00:00+02:00,6.0,,695.0,SE_2
2022-06-12 19:00:00+02:00,3.0,,625.0,SE_2
2022-06-12 20:00:00+02:00,1.0,,623.0,SE_2
2022-06-12 21:00:00+02:00,0.0,,685.0,SE_2
2022-06-12 22:00:00+02:00,0.0,,820.0,SE_2
2022-06-12 23:00:00+02:00,0.0,,983.0,SE_2
2022-06-13 00:00:00+02:00,0.0,,1021.0,SE_2
2022-06-13 01:00:00+02:00,0.0,,1149.0,SE_2
2022-06-13 02:00:00+02:00,0.0,,1205.0,SE_2
2022-06-13 03:00:00+02:00,0.0,,1185.0,SE_2
2022-06-13 04:00:00+02:00,1.0,,1090.0,SE_2
2022-06-13 05:00:00+02:00,2.0,,909.0,SE_2
2022-06-13 06:00:00+02:00,4.0,,736.0,SE_2
2022-06-13 07:00:00+02:00,8.0,,614.0,SE_2
2022-06-13 08:00:00+02:00,13.0,,547.0,SE_2
2022-06-13 09:00:00+02:00,19.0,,502.0,SE_2
2022-06-13 10:00:00+02:00,23.0,,449.0,SE_2
2022-06-13 11:00:00+02:00,27.0,,400.0,SE_2
2022-06-13 12:00:00+02:00,27.0,,376.0,SE_2
2022-06-13 13:00:00+02:00,27.0,,377.0,SE_2
2022-06-13 14:00:00+02:00,24.0,,405.0,SE_2
2022-06-13 15:00:00+02:00,22.0,,439.0,SE_2
2022-06-13 16:00:00+02:00,17.0,,509.0,SE_2
2022-06-13 17:00:00+02:00,12.0,,595.0,SE_2
2022-06-13 18:00:00+02:00,7.0,,722.0,SE_2
2022-06-13 19:00:00+02:00,4.0,,828.0,SE_2
2022-06-13 20:00:00+02:00,1.0,,957.0,SE_2
2022-06-13 21:00:00+02:00,0.0,,1178.0,SE_2
2022-06-13 22:00:00+02:00,0.0,,1531.0,SE_2
2022-06-13 23:00:00+02:00,0.0,,1824.0,SE_2
2022-06-14 00:00:00+02:00,0.0,,1965.0,SE_2
2022-06-14 01:00:00+02:00,0.0,,2108.0,SE_2
2022-06-14 02:00:00+02:00,0.0,,2153.0,SE_2
2022-06-14 03:00:00+02:00,0.0,,2104.0,SE_2
2022-06-14 04:00:00+02:00,1.0,,1970.0,SE_2
2022-06-14 05:00:00+02:00,2.0,,1687.0,SE_2
2022-06-14 06:00:00+02:00,4.0,,1451.0,SE_2
2022-06-14 07:00:00+02:00,8.0,,1373.0,SE_2
2022-06-14 08:00:00+02:00,13.0,,1227.0,SE_2
2022-06-14 09:00:00+02:00,18.0,,1114.0,SE_2
2022-06-14 10:00:00+02:00,23.0,,1052.0,SE_2
2022-06-14 11:00:00+02:00,26.0,,1077.0,SE_2
2022-06-14 12:00:00+02:00,27.0,,1170.0,SE_2
2022-06-14 13:00:00+02:00,29.0,,1307.0,SE_2
2022-06-14 14:00:00+02:00,27.0,,1431.0,SE_2
2022-06-14 15:00:00+02:00,25.0,,1537.0,SE_2
2022-06-14 16:00:00+02:00,21.0,,1628.0,SE_2
2022-06-14 17:00:00+02:00,15.0,,1653.0,SE_2
2022-06-14 18:00:00+02:00,9.0,,1626.0,SE_2
2022-06-14 19:00:00+02:00,4.0,,1504.0,SE_2
2022-06-14 20:00:00+02:00,2.0,,1400.0,SE_2
2022-06-14 21:00:00+02:00,0.0,,1404.0,SE_2
2022-06-14 22:00:00+02:00,0.0,,1528.0,SE_2
2022-06-14 23:00:00+02:00,0.0,,1718.0,SE_2
2022-06-15 00:00:00+02:00,0.0,,2103.0,SE_2
2022-06-15 01:00:00+02:00,0.0,,2138.0,SE_2
2022-06-15 02:00:00+02:00,0.0,,2119.0,SE_2
2022-06-15 03:00:00+02:00,0.0,,2054.0,SE_2
2022-06-15 04:00:00+02:00,1.0,,1927.0,SE_2
2022-06-15 05:00:00+02:00,2.0,,1743.0,SE_2
2022-06-15 06:00:00+02:00,4.0,,1637.0,SE_2
2022-06-15 07:00:00+02:00,8.0,,1674.0,SE_2
2022-06-15 08:00:00+02:00,12.0,,1720.0,SE_2
2022-06-15 09:00:00+02:00,17.0,,1810.0,SE_2
2022-06-15 10:00:00+02:00,19.0,,1855.0,SE_2
2022-06-15 11:00:00+02:00,22.0,,1848.0,SE_2
2022-06-15 12:00:00+02:00,23.0,,1835.0,SE_2
2022-06-15 13:00:00+02:00,24.0,,1801.0,SE_2
2022-06-15 14:00:00+02:00,23.0,,1768.0,SE_2
2022-06-15 15:00:00+02:00,21.0,,1742.0,SE_2
2022-06-15 16:00:00+02:00,17.0,,1722.0,SE_2
2022-06-15 17:00:00+02:00,12.0,,1664.0,SE_2
2022-06-15 18:00:00+02:00,7.0,,1549.0,SE_2
2022-06-15 19:00:00+02:00,4.0,,1371.0,SE_2
2022-06-15 20:00:00+02:00,2.0,,1245.0,SE_2
2022-06-15 21:00:00+02:00,1.0,,1260.0,SE_2
2022-06-15 22:00:00+02:00,0.0,,1378.0,SE_2
2022-06-15 23:00:00+02:00,0.0,,1530.0,SE_2
2022-06-16 00:00:00+02:00,0.0,,1547.0,SE_2
2022-06-16 01:00:00+02:00,0.0,,1644.0,SE_2
2022-06-16 02:00:00+02:00,0.0,,1671.0,SE_2
2022-06-16 03:00:00+02:00,0.0,,1604.0,SE_2
2022-06-16 04:00:00+02:00,1.0,,1460.0,SE_2
2022-06-16 05:00:00+02:00,2.0,,1169.0,SE_2
2022-06-16 06:00:00+02:00,5.0,,875.0,SE_2
2022-06-16 07:00:00+02:00,8.0,,711.0,SE_2
2022-06-16 08:00:00+02:00,14.0,,683.0,SE_2
2022-06-16 09:00:00+02:00,18.0,,764.0,SE_2
2022-06-16 10:00:00+02:00,21.0,,849.0,SE_2
2022-06-16 11:00:00+02:00,23.0,,901.0,SE_2
2022-06-16 12:00:00+02:00,24.0,,915.0,SE_2
2022-06-16 13:00:00+02:00,23.0,,917.0,SE_2
2022-06-16 14:00:00+02:00,23.0,,923.0,SE_2
2022-06-16 15:00:00+02:00,21.0,,952.0,SE_2
2022-06-16 16:00:00+02:00,18.0,,979.0,SE_2
2022-06-16 17:00:00+02:00,13.0,,985.0,SE_2
2022-06-16 18:00:00+02:00,9.0,,960.0,SE_2
2022-06-16 19:00:00+02:00,5.0,,903.0,SE_2
2022-06-16 20:00:00+02:00,2.0,,877.0,SE_2
2022-06-16 21:00:00+02:00,1.0,,984.0,SE_2
2022-06-16 22:00:00+02:00,1.0,,1215.0,SE_2
2022-06-16 23:00:00+02:00,0.0,,1431.0,SE_2
2022-06-17 00:00:00+02:00,0.0,,1660.0,SE_2
2022-06-17 01:00:00+02:00,0.0,,1641.0,SE_2
2022-06-17 02:00:00+02:00,0.0,,1554.0,SE_2
2022-06-17 03:00:00+02:00,1.0,,1420.0,SE_2
2022-06-17 04:00:00+02:00,1.0,,1221.0,SE_2
2022-06-17 05:00:00+02:00,3.0,,886.0,SE_2
2022-06-17 06:00:00+02:00,6.0,,526.0,SE_2
2022-06-17 07:00:00+02:00,10.0,,292.0,SE_2
2022-06-17 08:00:00+02:00,16.0,,179.0,SE_2
2022-06-17 09:00:00+02:00,22.0,,134.0,SE_2
2022-06-17 10:00:00+02:00,25.0,,115.0,SE_2
2022-06-17 11:00:00+02:00,27.0,,104.0,SE_2
2022-06-17 12:00:00+02:00,28.0,,107.0,SE_2
2022-06-17 13:00:00+02:00,27.0,,138.0,SE_2
2022-06-17 14:00:00+02:00,26.0,,183.0,SE_2
2022-06-17 15:00:00+02:00,21.0,,256.0,SE_2
2022-06-17 16:00:00+02:00,15.0,,368.0,SE_2
2022-06-17 17:00:00+02:00,10.0,,471.0,SE_2
2022-06-17 18:00:00+02:00,6.0,,588.0,SE_2
2022-06-17 19:00:00+02:00,3.0,,755.0,SE_2
2022-06-17 20:00:00+02:00,1.0,,1034.0,SE_2
2022-06-17 21:00:00+02:00,1.0,,1414.0,SE_2
2022-06-17 22:00:00+02:00,0.0,,1743.0,SE_2
2022-06-17 23:00:00+02:00,0.0,,1889.0,SE_2
2022-06-18 00:00:00+02:00,0.0,,1905.0,SE_2
2022-06-18 01:00:00+02:00,0.0,,1727.0,SE_2
2022-06-18 02:00:00+02:00,0.0,,1557.0,SE_2
2022-06-18 03:00:00+02:00,0.0,,1390.0,SE_2
2022-06-18 04:00:00+02:00,1.0,,1221.0,SE_2
2022-06-18 05:00:00+02:00,1.0,,1050.0,SE_2
2022-06-18 06:00:00+02:00,2.0,,914.0,SE_2
2022-06-18 07:00:00+02:00,3.0,,877.0,SE_2
2022-06-18 08:00:00+02:00,7.0,,933.0,SE_2
2022-06-18 09:00:00+02:00,11.0,,1030.0,SE_2
2022-06-18 10:00:00+02:00,14.0,,1152.0,SE_2
2022-06-18 11:00:00+02:00,16.0,,1318.0,SE_2
2022-06-18 12:00:00+02:00,16.0,,1500.0,SE_2
2022-06-18 13:00:00+02:00,17.0,,1664.0,SE_2
2022-06-18 14:00:00+02:00,17.0,,1760.0,SE_2
2022-06-18 15:00:00+02:00,15.0,,1834.0,SE_2
2022-06-18 16:00:00+02:00,13.0,,1884.0,SE_2
2022-06-18 17:00:00+02:00,9.0,,1958.0,SE_2
2022-06-18 18:00:00+02:00,5.0,,2082.0,SE_2
2022-06-18 19:00:00+02:00,2.0,,2271.0,SE_2
2022-06-18 20:00:00+02:00,2.0,,2434.0,SE_2
2022-06-18 21:00:00+02:00,1.0,,2544.0,SE_2
2022-06-18 22:00:00+02:00,1.0,,2760.0,SE_2
2022-06-18 23:00:00+02:00,0.0,,2977.0,SE_2
2022-06-19 00:00:00+02:00,0.0,,3322.0,SE_2
2022-06-19 01:00:00+02:00,0.0,,3454.0,SE_2
2022-06-19 02:00:00+02:00,0.0,,3496.0,SE_2
2022-06-19 03:00:00+02:00,0.0,,3470.0,SE_2
2022-06-19 04:00:00+02:00,1.0,,3408.0,SE_2
2022-06-19 05:00:00+02:00,2.0,,3369.0,SE_2
2022-06-19 06:00:00+02:00,4.0,,3339.0,SE_2
2022-06-19 07:00:00+02:00,7.0,,3330.0,SE_2
2022-06-19 08:00:00+02:00,9.0,,3299.0,SE_2
2022-06-19 09:00:00+02:00,14.0,,3226.0,SE_2
2022-06-19 10:00:00+02:00,16.0,,3127.0,SE_2
2022-06-19 11:00:00+02:00,18.0,,2988.0,SE_2
2022-06-19 12:00:00+02:00,17.0,,2801.0,SE_2
2022-06-19 13:00:00+02:00,18.0,,2531.0,SE_2
2022-06-19 14:00:00+02:00,16.0,,2213.0,SE_2
2022-06-19 15:00:00+02:00,14.0,,1923.0,SE_2
2022-06-19 16:00:00+02:00,11.0,,1661.0,SE_2
2022-06-19 17:00:00+02:00,7.0,,1424.0,SE_2
2022-06-19 18:00:00+02:00,4.0,,1260.0,SE_2
2022-06-19 19:00:00+02:00,2.0,,1140.0,SE_2
2022-06-19 20:00:00+02:00,1.0,,1123.0,SE_2
2022-06-19 21:00:00+02:00,1.0,,1206.0,SE_2
2022-06-19 22:00:00+02:00,0.0,,1421.0,SE_2
2022-06-19 23:00:00+02:00,0.0,,1580.0,SE_2
2022-06-20 00:00:00+02:00,0.0,,1453.0,SE_2
2022-06-20 01:00:00+02:00,0.0,,1522.0,SE_2
2022-06-20 02:00:00+02:00,0.0,,1518.0,SE_2
2022-06-20 03:00:00+02:00,0.0,,1429.0,SE_2
2022-06-20 04:00:00+02:00,1.0,,1259.0,SE_2
2022-06-20 05:00:00+02:00,3.0,,977.0,SE_2
2022-06-20 06:00:00+02:00,6.0,,633.0,SE_2
2022-06-20 07:00:00+02:00,10.0,,373.0,SE_2
2022-06-20 08:00:00+02:00,17.0,,251.0,SE_2
2022-06-20 09:00:00+02:00,23.0,,208.0,SE_2
2022-06-20 10:00:00+02:00,28.0,,191.0,SE_2
2022-06-20 11:00:00+02:00,31.0,,193.0,SE_2
2022-06-20 12:00:00+02:00,31.0,,210.0,SE_2
2022-06-20 13:00:00+02:00,32.0,,232.0,SE_2
2022-06-20 14:00:00+02:00,30.0,,257.0,SE_2
2022-06-20 15:00:00+02:00,27.0,,294.0,SE_2
2022-06-20 16:00:00+02:00,22.0,,331.0,SE_2
2022-06-20 17:00:00+02:00,17.0,,341.0,SE_2
2022-06-20 18:00:00+02:00,10.0,,334.0,SE_2
2022-06-20 19:00:00+02:00,5.0,,341.0,SE_2
2022-06-20 20:00:00+02:00,2.0,,390.0,SE_2
2022-06-20 21:00:00+02:00,1.0,,495.0,SE_2
2022-06-20 22:00:00+02:00,0.0,,637.0,SE_2
2022-06-20 23:00:00+02:00,0.0,,681.0,SE_2
2022-06-21 00:00:00+02:00,0.0,,567.0,SE_2
2022-06-21 01:00:00+02:00,0.0,,555.0,SE_2
2022-06-21 02:00:00+02:00,0.0,,549.0,SE_2
2022-06-21 03:00:00+02:00,0.0,,554.0,SE_2
2022-06-21 04:00:00+02:00,1.0,,555.0,SE_2
2022-06-21 05:00:00+02:00,2.0,,510.0,SE_2
2022-06-21 06:00:00+02:00,4.0,,446.0,SE_2
2022-06-21 07:00:00+02:00,7.0,,321.0,SE_2
2022-06-21 08:00:00+02:00,11.0,,256.0,SE_2
2022-06-21 09:00:00+02:00,16.0,,306.0,SE_2
2022-06-21 10:00:00+02:00,19.0,,400.0,SE_2
2022-06-21 11:00:00+02:00,22.0,,508.0,SE_2
2022-06-21 12:00:00+02:00,22.0,,635.0,SE_2
2022-06-21 13:00:00+02:00,22.0,,808.0,SE_2
2022-06-21 14:00:00+02:00,19.0,,905.0,SE_2
2022-06-21 15:00:00+02:00,15.0,,967.0,SE_2
2022-06-21 16:00:00+02:00,11.0,,1005.0,SE_2
2022-06-21 17:00:00+02:00,7.0,,976.0,SE_2
2022-06-21 18:00:00+02:00,3.0,,939.0,SE_2
2022-06-21 19:00:00+02:00,1.0,,1016.0,SE_2
2022-06-21 20:00:00+02:00,1.0,,1153.0,SE_2
2022-06-21 21:00:00+02:00,1.0,,1305.0,SE_2
2022-06-21 22:00:00+02:00,0.0,,1506.0,SE_2
2022-06-21 23:00:00+02:00,0.0,,1643.0,SE_2
2022-06-22 00:00:00+02:00,0.0,,1750.0,SE_2
2022-06-22 01:00:00+02:00,0.0,,1732.0,SE_2
2022-06-22 02:00:00+02:00,0.0,,1638.0,SE_2
2022-06-22 03:00:00+02:00,0.0,,1465.0,SE_2
2022-06-22 04:00:00+02:00,1.0,,1224.0,SE_2
2022-06-22 05:00:00+02:00,2.0,,928.0,SE_2
2022-06-22 06:00:00+02:00,4.0,,642.0,SE_2
2022-06-22 07:00:00+02:00,7.0,,394.0,SE_2
2022-06-22 08:00:00+02:00,11.0,,213.0,SE_2
2022-06-22 09:00:00+02:00,15.0,,119.0,SE_2
2022-06-22 10:00:00+02:00,20.0,,88.0,SE_2
2022-06-22 11:00:00+02:00,24.0,,117.0,SE_2
2022-06-22 12:00:00+02:00,25.0,,202.0,SE_2
2022-06-22 13:00:00+02:00,24.0,,332.0,SE_2
2022-06-22 14:00:00+02:00,22.0,,478.0,SE_2
2022-06-22 15:00:00+02:00,19.0,,644.0,SE_2
2022-06-22 16:00:00+02:00,14.0,,800.0,SE_2
2022-06-22 17:00:00+02:00,10.0,,866.0,SE_2
2022-06-22 18:00:00+02:00,6.0,,912.0,SE_2
2022-06-22 19:00:00+02:00,3.0,,967.0,SE_2
2022-06-22 20:00:00+02:00,1.0,,1174.0,SE_2
2022-06-22 21:00:00+02:00,0.0,,1550.0,SE_2
2022-06-22 22:00:00+02:00,0.0,,1952.0,SE_2
2022-06-22 23:00:00+02:00,0.0,,2176.0,SE_2
2022-06-23 00:00:00+02:00,0.0,,2448.0,SE_2
2022-06-23 01:00:00+02:00,0.0,,2355.0,SE_2
2022-06-23 02:00:00+02:00,0.0,,2164.0,SE_2
2022-06-23 03:00:00+02:00,0.0,,1900.0,SE_2
2022-06-23 04:00:00+02:00,0.0,,1644.0,SE_2
2022-06-23 05:00:00+02:00,1.0,,1433.0,SE_2
2022-06-23 06:00:00+02:00,2.0,,1224.0,SE_2
2022-06-23 07:00:00+02:00,5.0,,1029.0,SE_2
2022-06-23 08:00:00+02:00,9.0,,944.0,SE_2
2022-06-23 09:00:00+02:00,14.0,,903.0,SE_2
2022-06-23 10:00:00+02:00,18.0,,910.0,SE_2
2022-06-23 11:00:00+02:00,22.0,,929.0,SE_2
2022-06-23 12:00:00+02:00,22.0,,991.0,SE_2
2022-06-23 13:00:00+02:00,22.0,,1049.0,SE_2
2022-06-23 14:00:00+02:00,21.0,,1018.0,SE_2
2022-06-23 15:00:00+02:00,19.0,,969.0,SE_2
2022-06-23 16:00:00+02:00,17.0,,920.0,SE_2
2022-06-23 17:00:00+02:00,12.0,,855.0,SE_2
2022-06-23 18:00:00+02:00,7.0,,726.0,SE_2
2022-06-23 19:00:00+02:00,3.0,,604.0,SE_2
2022-06-23 20:00:00+02:00,1.0,,609.0,SE_2
2022-06-23 21:00:00+02:00,0.0,,718.0,SE_2
2022-06-23 22:00:00+02:00,0.0,,922.0,SE_2
2022-06-23 23:00:00+02:00,0.0,,1003.0,SE_2
2022-06-24 00:00:00+02:00,0.0,,1280.0,SE_2
2022-06-24 01:00:00+02:00,0.0,,1209.0,SE_2
2022-06-24 02:00:00+02:00,0.0,,1053.0,SE_2
2022-06-24 03:00:00+02:00,0.0,,893.0,SE_2
2022-06-24 04:00:00+02:00,0.0,,760.0,SE_2
2022-06-24 05:00:00+02:00,2.0,,600.0,SE_2
2022-06-24 06:00:00+02:00,5.0,,399.0,SE_2
2022-06-24 07:00:00+02:00,9.0,,217.0,SE_2
2022-06-24 08:00:00+02:00,15.0,,156.0,SE_2
2022-06-24 09:00:00+02:00,21.0,,137.0,SE_2
2022-06-24 10:00:00+02:00,26.0,,136.0,SE_2
2022-06-24 11:00:00+02:00,30.0,,164.0,SE_2
2022-06-24 12:00:00+02:00,32.0,,210.0,SE_2
2022-06-24 13:00:00+02:00,33.0,,261.0,SE_2
2022-06-24 14:00:00+02:00,32.0,,307.0,SE_2
2022-06-24 15:00:00+02:00,28.0,,331.0,SE_2
2022-06-24 16:00:00+02:00,23.0,,339.0,SE_2
2022-06-24 17:00:00+02:00,17.0,,343.0,SE_2
2022-06-24 18:00:00+02:00,10.0,,342.0,SE_2
2022-06-24 19:00:00+02:00,5.0,,353.0,SE_2
2022-06-24 20:00:00+02:00,2.0,,460.0,SE_2
2022-06-24 21:00:00+02:00,0.0,,677.0,SE_2
2022-06-24 22:00:00+02:00,0.0,,901.0,SE_2
2022-06-24 23:00:00+02:00,0.0,,978.0,SE_2
2022-06-25 00:00:00+02:00,0.0,,1019.0,SE_2
2022-06-25 01:00:00+02:00,0.0,,977.0,SE_2
2022-06-25 02:00:00+02:00,0.0,,946.0,SE_2
2022-06-25 03:00:00+02:00,0.0,,906.0,SE_2
2022-06-25 04:00:00+02:00,1.0,,860.0,SE_2
2022-06-25 05:00:00+02:00,2.0,,786.0,SE_2
2022-06-25 06:00:00+02:00,5.0,,593.0,SE_2
2022-06-25 07:00:00+02:00,10.0,,370.0,SE_2
2022-06-25 08:00:00+02:00,16.0,,345.0,SE_2
2022-06-25 09:00:00+02:00,22.0,,491.0,SE_2
2022-06-25 10:00:00+02:00,28.0,,711.0,SE_2
2022-06-25 11:00:00+02:00,31.0,,925.0,SE_2
2022-06-25 12:00:00+02:00,32.0,,1084.0,SE_2
2022-06-25 13:00:00+02:00,33.0,,1189.0,SE_2
2022-06-25 14:00:00+02:00,32.0,,1250.0,SE_2
2022-06-25 15:00:00+02:00,28.0,,1318.0,SE_2
2022-06-25 16:00:00+02:00,24.0,,1369.0,SE_2
2022-06-25 17:00:00+02:00,17.0,,1392.0,SE_2
2022-06-25 18:00:00+02:00,10.0,,1321.0,SE_2
2022-06-25 19:00:00+02:00,5.0,,1241.0,SE_2
2022-06-25 20:00:00+02:00,2.0,,1332.0,SE_2
2022-06-25 21:00:00+02:00,0.0,,1555.0,SE_2
2022-06-25 22:00:00+02:00,0.0,,1767.0,SE_2
2022-06-25 23:00:00+02:00,0.0,,1817.0,SE_2
2022-06-26 00:00:00+02:00,0.0,,1380.0,SE_2
2022-06-26 01:00:00+02:00,0.0,,1239.0,SE_2
2022-06-26 02:00:00+02:00,0.0,,1085.0,SE_2
2022-06-26 03:00:00+02:00,0.0,,914.0,SE_2
2022-06-26 04:00:00+02:00,0.0,,727.0,SE_2
2022-06-26 05:00:00+02:00,2.0,,527.0,SE_2
2022-06-26 06:00:00+02:00,5.0,,346.0,SE_2
2022-06-26 07:00:00+02:00,10.0,,197.0,SE_2
2022-06-26 08:00:00+02:00,16.0,,126.0,SE_2
2022-06-26 09:00:00+02:00,22.0,,156.0,SE_2
2022-06-26 10:00:00+02:00,27.0,,246.0,SE_2
2022-06-26 11:00:00+02:00,31.0,,336.0,SE_2
2022-06-26 12:00:00+02:00,33.0,,413.0,SE_2
2022-06-26 13:00:00+02:00,33.0,,492.0,SE_2
2022-06-26 14:00:00+02:00,31.0,,569.0,SE_2
2022-06-26 15:00:00+02:00,28.0,,660.0,SE_2
2022-06-26 16:00:00+02:00,23.0,,758.0,SE_2
2022-06-26 17:00:00+02:00,16.0,,847.0,SE_2
2022-06-26 18:00:00+02:00,10.0,,878.0,SE_2
2022-06-26 19:00:00+02:00,5.0,,905.0,SE_2
2022-06-26 20:00:00+02:00,2.0,,985.0,SE_2
2022-06-26 21:00:00+02:00,1.0,,1170.0,SE_2
2022-06-26 22:00:00+02:00,0.0,,1279.0,SE_2
2022-06-26 23:00:00+02:00,0.0,,1267.0,SE_2
2022-06-27 00:00:00+02:00,0.0,,989.0,SE_2
2022-06-27 01:00:00+02:00,0.0,,883.0,SE_2
2022-06-27 02:00:00+02:00,0.0,,787.0,SE_2
