,Forecasted Load,Actual Load,country_code
2022-06-03 07:00:00+02:00,3210.0,3225.0,NO_1
2022-06-03 08:00:00+02:00,3377.0,3321.0,NO_1
2022-06-03 09:00:00+02:00,3325.0,3311.0,NO_1
2022-06-03 10:00:00+02:00,3344.0,3346.0,NO_1
2022-06-03 11:00:00+02:00,3332.0,3228.0,NO_1
2022-06-03 12:00:00+02:00,3239.0,3171.0,NO_1
2022-06-03 13:00:00+02:00,3181.0,3091.0,NO_1
2022-06-03 14:00:00+02:00,3086.0,3045.0,NO_1
2022-06-03 15:00:00+02:00,3069.0,3023.0,NO_1
2022-06-03 16:00:00+02:00,3072.0,2999.0,NO_1
2022-06-03 17:00:00+02:00,3038.0,3001.0,NO_1
2022-06-03 18:00:00+02:00,3028.0,2977.0,NO_1
2022-06-03 19:00:00+02:00,2968.0,2947.0,NO_1
2022-06-03 20:00:00+02:00,2939.0,2872.0,NO_1
2022-06-03 21:00:00+02:00,2845.0,2756.0,NO_1
2022-06-03 22:00:00+02:00,2755.0,2780.0,NO_1
2022-06-03 23:00:00+02:00,2743.0,2737.0,NO_1
2022-06-04 00:00:00+02:00,2652.0,2600.0,NO_1
2022-06-04 01:00:00+02:00,2603.0,2472.0,NO_1
2022-06-04 02:00:00+02:00,2496.0,2385.0,NO_1
2022-06-04 03:00:00+02:00,2388.0,2373.0,NO_1
2022-06-04 04:00:00+02:00,2372.0,2326.0,NO_1
2022-06-04 05:00:00+02:00,2339.0,2280.0,NO_1
2022-06-04 06:00:00+02:00,2373.0,2292.0,NO_1
2022-06-04 07:00:00+02:00,2443.0,2374.0,NO_1
2022-06-04 08:00:00+02:00,2589.0,2534.0,NO_1
2022-06-04 09:00:00+02:00,2793.0,2706.0,NO_1
2022-06-04 10:00:00+02:00,2867.0,2786.0,NO_1
2022-06-04 11:00:00+02:00,2827.0,2786.0,NO_1
2022-06-04 12:00:00+02:00,2807.0,2755.0,NO_1
2022-06-04 13:00:00+02:00,2760.0,2727.0,NO_1
2022-06-04 14:00:00+02:00,2710.0,2686.0,NO_1
2022-06-04 15:00:00+02:00,2724.0,2648.0,NO_1
2022-06-04 16:00:00+02:00,2709.0,2605.0,NO_1
2022-06-04 17:00:00+02:00,2649.0,2602.0,NO_1
2022-06-04 18:00:00+02:00,2687.0,2612.0,NO_1
2022-06-04 19:00:00+02:00,2650.0,2574.0,NO_1
2022-06-04 20:00:00+02:00,2608.0,2524.0,NO_1
2022-06-04 21:00:00+02:00,2553.0,2501.0,NO_1
2022-06-04 22:00:00+02:00,2587.0,2505.0,NO_1
2022-06-04 23:00:00+02:00,2523.0,2455.0,NO_1
2022-06-05 00:00:00+02:00,2421.0,2385.0,NO_1
2022-06-05 01:00:00+02:00,2403.0,2295.0,NO_1
2022-06-05 02:00:00+02:00,2342.0,2191.0,NO_1
2022-06-05 03:00:00+02:00,2233.0,2188.0,NO_1
2022-06-05 04:00:00+02:00,2206.0,2147.0,NO_1
2022-06-05 05:00:00+02:00,2194.0,2130.0,NO_1
2022-06-05 06:00:00+02:00,2191.0,2135.0,NO_1
2022-06-05 07:00:00+02:00,2218.0,2174.0,NO_1
2022-06-05 08:00:00+02:00,2340.0,2269.0,NO_1
2022-06-05 09:00:00+02:00,2474.0,2408.0,NO_1
2022-06-05 10:00:00+02:00,2569.0,2507.0,NO_1
2022-06-05 11:00:00+02:00,2563.0,2542.0,NO_1
2022-06-05 12:00:00+02:00,2564.0,2525.0,NO_1
2022-06-05 13:00:00+02:00,2571.0,2488.0,NO_1
2022-06-05 14:00:00+02:00,2533.0,2484.0,NO_1
2022-06-05 15:00:00+02:00,2531.0,2493.0,NO_1
2022-06-05 16:00:00+02:00,2534.0,2493.0,NO_1
2022-06-05 17:00:00+02:00,2552.0,2527.0,NO_1
2022-06-05 18:00:00+02:00,2626.0,2543.0,NO_1
2022-06-05 19:00:00+02:00,2607.0,2557.0,NO_1
2022-06-05 20:00:00+02:00,2650.0,2555.0,NO_1
2022-06-05 21:00:00+02:00,2590.0,2532.0,NO_1
2022-06-05 22:00:00+02:00,2573.0,2497.0,NO_1
2022-06-05 23:00:00+02:00,2445.0,2483.0,NO_1
2022-06-06 00:00:00+02:00,2405.0,2363.0,NO_1
2022-06-06 01:00:00+02:00,2359.0,2246.0,NO_1
2022-06-06 02:00:00+02:00,2260.0,2200.0,NO_1
2022-06-06 03:00:00+02:00,2173.0,2137.0,NO_1
2022-06-06 04:00:00+02:00,2099.0,2048.0,NO_1
2022-06-06 05:00:00+02:00,2073.0,2048.0,NO_1
2022-06-06 06:00:00+02:00,2079.0,2096.0,NO_1
2022-06-06 07:00:00+02:00,2118.0,2225.0,NO_1
2022-06-06 08:00:00+02:00,2225.0,2396.0,NO_1
2022-06-06 09:00:00+02:00,2398.0,2552.0,NO_1
2022-06-06 10:00:00+02:00,2530.0,2651.0,NO_1
2022-06-06 11:00:00+02:00,2593.0,2693.0,NO_1
2022-06-06 12:00:00+02:00,2582.0,2712.0,NO_1
2022-06-06 13:00:00+02:00,2565.0,2699.0,NO_1
2022-06-06 14:00:00+02:00,2601.0,2704.0,NO_1
2022-06-06 15:00:00+02:00,2584.0,2778.0,NO_1
2022-06-06 16:00:00+02:00,2611.0,2801.0,NO_1
2022-06-06 17:00:00+02:00,2642.0,2749.0,NO_1
2022-06-06 18:00:00+02:00,2697.0,2711.0,NO_1
2022-06-06 19:00:00+02:00,2703.0,2738.0,NO_1
2022-06-06 20:00:00+02:00,2749.0,2772.0,NO_1
2022-06-06 21:00:00+02:00,2708.0,2734.0,NO_1
2022-06-06 22:00:00+02:00,2665.0,2679.0,NO_1
2022-06-06 23:00:00+02:00,2588.0,2613.0,NO_1
2022-06-07 00:00:00+02:00,2402.0,2421.0,NO_1
2022-06-07 01:00:00+02:00,2410.0,2270.0,NO_1
2022-06-07 02:00:00+02:00,2294.0,2225.0,NO_1
2022-06-07 03:00:00+02:00,2179.0,2187.0,NO_1
2022-06-07 04:00:00+02:00,2155.0,2139.0,NO_1
2022-06-07 05:00:00+02:00,2247.0,2215.0,NO_1
2022-06-07 06:00:00+02:00,2511.0,2556.0,NO_1
2022-06-07 07:00:00+02:00,2923.0,2979.0,NO_1
2022-06-07 08:00:00+02:00,3145.0,3086.0,NO_1
2022-06-07 09:00:00+02:00,3152.0,3115.0,NO_1
2022-06-07 10:00:00+02:00,3135.0,3110.0,NO_1
2022-06-07 11:00:00+02:00,3113.0,3114.0,NO_1
2022-06-07 12:00:00+02:00,3153.0,3118.0,NO_1
2022-06-07 13:00:00+02:00,3112.0,3106.0,NO_1
2022-06-07 14:00:00+02:00,3150.0,3134.0,NO_1
2022-06-07 15:00:00+02:00,3199.0,3126.0,NO_1
2022-06-07 16:00:00+02:00,3171.0,3123.0,NO_1
2022-06-07 17:00:00+02:00,3135.0,3131.0,NO_1
2022-06-07 18:00:00+02:00,3140.0,3061.0,NO_1
2022-06-07 19:00:00+02:00,3107.0,3045.0,NO_1
2022-06-07 20:00:00+02:00,3073.0,2993.0,NO_1
2022-06-07 21:00:00+02:00,2983.0,2907.0,NO_1
2022-06-07 22:00:00+02:00,2927.0,2829.0,NO_1
2022-06-07 23:00:00+02:00,2719.0,2676.0,NO_1
2022-06-08 00:00:00+02:00,2525.0,2490.0,NO_1
2022-06-08 01:00:00+02:00,2531.0,2352.0,NO_1
2022-06-08 02:00:00+02:00,2429.0,2255.0,NO_1
2022-06-08 03:00:00+02:00,2249.0,2219.0,NO_1
2022-06-08 04:00:00+02:00,2231.0,2144.0,NO_1
2022-06-08 05:00:00+02:00,2238.0,2205.0,NO_1
2022-06-08 06:00:00+02:00,2635.0,2561.0,NO_1
2022-06-08 07:00:00+02:00,3021.0,3034.0,NO_1
2022-06-08 08:00:00+02:00,3217.0,3139.0,NO_1
2022-06-08 09:00:00+02:00,3163.0,3145.0,NO_1
2022-06-08 10:00:00+02:00,3208.0,3136.0,NO_1
2022-06-08 11:00:00+02:00,3195.0,3119.0,NO_1
2022-06-08 12:00:00+02:00,3137.0,3131.0,NO_1
2022-06-08 13:00:00+02:00,3200.0,3120.0,NO_1
2022-06-08 14:00:00+02:00,3174.0,3139.0,NO_1
2022-06-08 15:00:00+02:00,3146.0,3117.0,NO_1
2022-06-08 16:00:00+02:00,3210.0,3096.0,NO_1
2022-06-08 17:00:00+02:00,3107.0,3030.0,NO_1
2022-06-08 18:00:00+02:00,3017.0,2977.0,NO_1
2022-06-08 19:00:00+02:00,2960.0,2947.0,NO_1
2022-06-08 20:00:00+02:00,2967.0,2919.0,NO_1
2022-06-08 21:00:00+02:00,2906.0,2863.0,NO_1
2022-06-08 22:00:00+02:00,2838.0,2811.0,NO_1
2022-06-08 23:00:00+02:00,2710.0,2739.0,NO_1
2022-06-09 00:00:00+02:00,2590.0,2491.0,NO_1
2022-06-09 01:00:00+02:00,2505.0,2335.0,NO_1
2022-06-09 02:00:00+02:00,2373.0,2267.0,NO_1
2022-06-09 03:00:00+02:00,2234.0,2210.0,NO_1
2022-06-09 04:00:00+02:00,2215.0,2192.0,NO_1
2022-06-09 05:00:00+02:00,2272.0,2291.0,NO_1
2022-06-09 06:00:00+02:00,2663.0,2619.0,NO_1
2022-06-09 07:00:00+02:00,3034.0,3074.0,NO_1
2022-06-09 08:00:00+02:00,3273.0,3208.0,NO_1
2022-06-09 09:00:00+02:00,3237.0,3230.0,NO_1
2022-06-09 10:00:00+02:00,3248.0,3216.0,NO_1
2022-06-09 11:00:00+02:00,3207.0,3169.0,NO_1
2022-06-09 12:00:00+02:00,3186.0,3175.0,NO_1
2022-06-09 13:00:00+02:00,3178.0,3234.0,NO_1
2022-06-09 14:00:00+02:00,3198.0,3147.0,NO_1
2022-06-09 15:00:00+02:00,3160.0,3147.0,NO_1
2022-06-09 16:00:00+02:00,3162.0,3159.0,NO_1
2022-06-09 17:00:00+02:00,3173.0,3109.0,NO_1
2022-06-09 18:00:00+02:00,3118.0,3050.0,NO_1
2022-06-09 19:00:00+02:00,3059.0,3018.0,NO_1
2022-06-09 20:00:00+02:00,3053.0,2985.0,NO_1
2022-06-09 21:00:00+02:00,3009.0,2917.0,NO_1
2022-06-09 22:00:00+02:00,2931.0,2839.0,NO_1
2022-06-09 23:00:00+02:00,2762.0,2712.0,NO_1
2022-06-10 00:00:00+02:00,2576.0,2520.0,NO_1
2022-06-10 01:00:00+02:00,2563.0,2402.0,NO_1
2022-06-10 02:00:00+02:00,2461.0,2325.0,NO_1
2022-06-10 03:00:00+02:00,2331.0,2267.0,NO_1
2022-06-10 04:00:00+02:00,2298.0,2215.0,NO_1
2022-06-10 05:00:00+02:00,2314.0,2259.0,NO_1
2022-06-10 06:00:00+02:00,2622.0,2579.0,NO_1
2022-06-10 07:00:00+02:00,3031.0,3007.0,NO_1
2022-06-10 08:00:00+02:00,3201.0,3167.0,NO_1
2022-06-10 09:00:00+02:00,3225.0,3168.0,NO_1
2022-06-10 10:00:00+02:00,3227.0,3147.0,NO_1
2022-06-10 11:00:00+02:00,3156.0,3119.0,NO_1
2022-06-10 12:00:00+02:00,3125.0,3059.0,NO_1
2022-06-10 13:00:00+02:00,3073.0,3059.0,NO_1
2022-06-10 14:00:00+02:00,3073.0,3074.0,NO_1
2022-06-10 15:00:00+02:00,3086.0,3046.0,NO_1
2022-06-10 16:00:00+02:00,3066.0,2999.0,NO_1
2022-06-10 17:00:00+02:00,3019.0,2909.0,NO_1
2022-06-10 18:00:00+02:00,2742.0,2916.0,NO_1
2022-06-10 19:00:00+02:00,2977.0,2865.0,NO_1
2022-06-10 20:00:00+02:00,2789.0,2760.0,NO_1
2022-06-10 21:00:00+02:00,2720.0,2679.0,NO_1
2022-06-10 22:00:00+02:00,2699.0,2667.0,NO_1
2022-06-10 23:00:00+02:00,2644.0,2619.0,NO_1
2022-06-11 00:00:00+02:00,2524.0,2529.0,NO_1
2022-06-11 01:00:00+02:00,2501.0,2328.0,NO_1
2022-06-11 02:00:00+02:00,2359.0,2199.0,NO_1
2022-06-11 03:00:00+02:00,2227.0,2143.0,NO_1
2022-06-11 04:00:00+02:00,2142.0,2090.0,NO_1
2022-06-11 05:00:00+02:00,2096.0,2051.0,NO_1
2022-06-11 06:00:00+02:00,2139.0,2143.0,NO_1
2022-06-11 07:00:00+02:00,2299.0,2279.0,NO_1
2022-06-11 08:00:00+02:00,2495.0,2445.0,NO_1
2022-06-11 09:00:00+02:00,2709.0,2652.0,NO_1
2022-06-11 10:00:00+02:00,2777.0,2792.0,NO_1
2022-06-11 11:00:00+02:00,2845.0,2822.0,NO_1
2022-06-11 12:00:00+02:00,2840.0,2799.0,NO_1
2022-06-11 13:00:00+02:00,2839.0,2788.0,NO_1
2022-06-11 14:00:00+02:00,2811.0,2813.0,NO_1
2022-06-11 15:00:00+02:00,2848.0,2849.0,NO_1
2022-06-11 16:00:00+02:00,2876.0,2826.0,NO_1
2022-06-11 17:00:00+02:00,2811.0,2817.0,NO_1
2022-06-11 18:00:00+02:00,2868.0,2781.0,NO_1
2022-06-11 19:00:00+02:00,2797.0,2717.0,NO_1
2022-06-11 20:00:00+02:00,2694.0,2730.0,NO_1
2022-06-11 21:00:00+02:00,2698.0,2630.0,NO_1
2022-06-11 22:00:00+02:00,2644.0,2544.0,NO_1
2022-06-11 23:00:00+02:00,2557.0,2525.0,NO_1
2022-06-12 00:00:00+02:00,2497.0,2441.0,NO_1
2022-06-12 01:00:00+02:00,2403.0,2335.0,NO_1
2022-06-12 02:00:00+02:00,2317.0,2242.0,NO_1
2022-06-12 03:00:00+02:00,2238.0,2178.0,NO_1
2022-06-12 04:00:00+02:00,2171.0,2098.0,NO_1
2022-06-12 05:00:00+02:00,2128.0,2085.0,NO_1
2022-06-12 06:00:00+02:00,2178.0,2155.0,NO_1
2022-06-12 07:00:00+02:00,2259.0,2206.0,NO_1
2022-06-12 08:00:00+02:00,2387.0,2321.0,NO_1
2022-06-12 09:00:00+02:00,2545.0,2462.0,NO_1
2022-06-12 10:00:00+02:00,2628.0,2582.0,NO_1
2022-06-12 11:00:00+02:00,2741.0,2668.0,NO_1
2022-06-12 12:00:00+02:00,2747.0,2797.0,NO_1
2022-06-12 13:00:00+02:00,2854.0,2772.0,NO_1
2022-06-12 14:00:00+02:00,2827.0,2761.0,NO_1
2022-06-12 15:00:00+02:00,2851.0,2827.0,NO_1
2022-06-12 16:00:00+02:00,2861.0,2810.0,NO_1
2022-06-12 17:00:00+02:00,2885.0,2794.0,NO_1
2022-06-12 18:00:00+02:00,2844.0,2812.0,NO_1
2022-06-12 19:00:00+02:00,2888.0,2812.0,NO_1
2022-06-12 20:00:00+02:00,2884.0,2764.0,NO_1
2022-06-12 21:00:00+02:00,2790.0,2739.0,NO_1
2022-06-12 22:00:00+02:00,2759.0,2731.0,NO_1
2022-06-12 23:00:00+02:00,2708.0,2657.0,NO_1
2022-06-13 00:00:00+02:00,2553.0,2509.0,NO_1
2022-06-13 01:00:00+02:00,2523.0,2345.0,NO_1
2022-06-13 02:00:00+02:00,2387.0,2285.0,NO_1
2022-06-13 03:00:00+02:00,2300.0,2233.0,NO_1
2022-06-13 04:00:00+02:00,2243.0,2236.0,NO_1
2022-06-13 05:00:00+02:00,2354.0,2359.0,NO_1
2022-06-13 06:00:00+02:00,2684.0,2723.0,NO_1
2022-06-13 07:00:00+02:00,3098.0,3129.0,NO_1
2022-06-13 08:00:00+02:00,3319.0,3181.0,NO_1
2022-06-13 09:00:00+02:00,3177.0,3152.0,NO_1
2022-06-13 10:00:00+02:00,3136.0,3138.0,NO_1
2022-06-13 11:00:00+02:00,3126.0,3132.0,NO_1
2022-06-13 12:00:00+02:00,3157.0,3164.0,NO_1
2022-06-13 13:00:00+02:00,3129.0,3124.0,NO_1
2022-06-13 14:00:00+02:00,3133.0,3157.0,NO_1
2022-06-13 15:00:00+02:00,3177.0,3192.0,NO_1
2022-06-13 16:00:00+02:00,3213.0,3187.0,NO_1
2022-06-13 17:00:00+02:00,3158.0,3154.0,NO_1
2022-06-13 18:00:00+02:00,3077.0,3058.0,NO_1
2022-06-13 19:00:00+02:00,3049.0,3095.0,NO_1
2022-06-13 20:00:00+02:00,3094.0,3036.0,NO_1
2022-06-13 21:00:00+02:00,3016.0,2970.0,NO_1
2022-06-13 22:00:00+02:00,2936.0,2880.0,NO_1
2022-06-13 23:00:00+02:00,2772.0,2745.0,NO_1
2022-06-14 00:00:00+02:00,2576.0,2543.0,NO_1
2022-06-14 01:00:00+02:00,2565.0,2417.0,NO_1
2022-06-14 02:00:00+02:00,2467.0,2381.0,NO_1
2022-06-14 03:00:00+02:00,2372.0,2325.0,NO_1
2022-06-14 04:00:00+02:00,2319.0,2288.0,NO_1
2022-06-14 05:00:00+02:00,2395.0,2371.0,NO_1
2022-06-14 06:00:00+02:00,2741.0,2699.0,NO_1
2022-06-14 07:00:00+02:00,3129.0,3089.0,NO_1
2022-06-14 08:00:00+02:00,3230.0,3186.0,NO_1
2022-06-14 09:00:00+02:00,3211.0,3141.0,NO_1
2022-06-14 10:00:00+02:00,3121.0,3083.0,NO_1
2022-06-14 11:00:00+02:00,3037.0,3049.0,NO_1
2022-06-14 12:00:00+02:00,3054.0,3053.0,NO_1
2022-06-14 13:00:00+02:00,3085.0,3083.0,NO_1
2022-06-14 14:00:00+02:00,3128.0,3103.0,NO_1
2022-06-14 15:00:00+02:00,3136.0,3106.0,NO_1
2022-06-14 16:00:00+02:00,3140.0,3137.0,NO_1
2022-06-14 17:00:00+02:00,3128.0,3054.0,NO_1
2022-06-14 18:00:00+02:00,3036.0,2976.0,NO_1
2022-06-14 19:00:00+02:00,2986.0,2944.0,NO_1
2022-06-14 20:00:00+02:00,2940.0,2937.0,NO_1
2022-06-14 21:00:00+02:00,2914.0,2888.0,NO_1
2022-06-14 22:00:00+02:00,2866.0,2810.0,NO_1
2022-06-14 23:00:00+02:00,2705.0,2672.0,NO_1
2022-06-15 00:00:00+02:00,2535.0,2496.0,NO_1
2022-06-15 01:00:00+02:00,2531.0,2319.0,NO_1
2022-06-15 02:00:00+02:00,2382.0,2246.0,NO_1
2022-06-15 03:00:00+02:00,2266.0,2176.0,NO_1
2022-06-15 04:00:00+02:00,2198.0,2128.0,NO_1
2022-06-15 05:00:00+02:00,2265.0,2195.0,NO_1
2022-06-15 06:00:00+02:00,2641.0,2529.0,NO_1
2022-06-15 07:00:00+02:00,3017.0,2964.0,NO_1
2022-06-15 08:00:00+02:00,3138.0,3086.0,NO_1
2022-06-15 09:00:00+02:00,3104.0,3056.0,NO_1
2022-06-15 10:00:00+02:00,3062.0,3040.0,NO_1
2022-06-15 11:00:00+02:00,3066.0,3026.0,NO_1
2022-06-15 12:00:00+02:00,3085.0,3048.0,NO_1
2022-06-15 13:00:00+02:00,3072.0,3058.0,NO_1
2022-06-15 14:00:00+02:00,3115.0,3053.0,NO_1
2022-06-15 15:00:00+02:00,3075.0,3044.0,NO_1
2022-06-15 16:00:00+02:00,3101.0,3081.0,NO_1
2022-06-15 17:00:00+02:00,3090.0,3047.0,NO_1
2022-06-15 18:00:00+02:00,3054.0,2974.0,NO_1
2022-06-15 19:00:00+02:00,2974.0,2938.0,NO_1
2022-06-15 20:00:00+02:00,2968.0,2909.0,NO_1
2022-06-15 21:00:00+02:00,2918.0,2868.0,NO_1
2022-06-15 22:00:00+02:00,2886.0,2788.0,NO_1
2022-06-15 23:00:00+02:00,2700.0,2643.0,NO_1
2022-06-16 00:00:00+02:00,2525.0,2400.0,NO_1
2022-06-16 01:00:00+02:00,2461.0,2276.0,NO_1
2022-06-16 02:00:00+02:00,2355.0,2210.0,NO_1
2022-06-16 03:00:00+02:00,2228.0,2179.0,NO_1
2022-06-16 04:00:00+02:00,2227.0,2132.0,NO_1
2022-06-16 05:00:00+02:00,2255.0,2169.0,NO_1
2022-06-16 06:00:00+02:00,2532.0,2505.0,NO_1
2022-06-16 07:00:00+02:00,2963.0,2937.0,NO_1
2022-06-16 08:00:00+02:00,3141.0,3067.0,NO_1
2022-06-16 09:00:00+02:00,3104.0,3047.0,NO_1
2022-06-16 10:00:00+02:00,3082.0,3036.0,NO_1
2022-06-16 11:00:00+02:00,3042.0,3021.0,NO_1
2022-06-16 12:00:00+02:00,3077.0,3044.0,NO_1
2022-06-16 13:00:00+02:00,3075.0,3078.0,NO_1
2022-06-16 14:00:00+02:00,3082.0,3043.0,NO_1
2022-06-16 15:00:00+02:00,3077.0,3049.0,NO_1
2022-06-16 16:00:00+02:00,3074.0,3060.0,NO_1
2022-06-16 17:00:00+02:00,3082.0,2994.0,NO_1
2022-06-16 18:00:00+02:00,2968.0,2928.0,NO_1
2022-06-16 19:00:00+02:00,2941.0,2865.0,NO_1
2022-06-16 20:00:00+02:00,2900.0,2872.0,NO_1
2022-06-16 21:00:00+02:00,2874.0,2795.0,NO_1
2022-06-16 22:00:00+02:00,2800.0,2689.0,NO_1
2022-06-16 23:00:00+02:00,2648.0,2606.0,NO_1
2022-06-17 00:00:00+02:00,2490.0,2433.0,NO_1
2022-06-17 01:00:00+02:00,2369.0,2255.0,NO_1
2022-06-17 02:00:00+02:00,2317.0,2190.0,NO_1
2022-06-17 03:00:00+02:00,2282.0,2122.0,NO_1
2022-06-17 04:00:00+02:00,2232.0,2086.0,NO_1
2022-06-17 05:00:00+02:00,2252.0,2150.0,NO_1
2022-06-17 06:00:00+02:00,2556.0,2448.0,NO_1
2022-06-17 07:00:00+02:00,2952.0,2882.0,NO_1
2022-06-17 08:00:00+02:00,3079.0,2999.0,NO_1
2022-06-17 09:00:00+02:00,3022.0,3017.0,NO_1
2022-06-17 10:00:00+02:00,3063.0,3016.0,NO_1
2022-06-17 11:00:00+02:00,3011.0,3009.0,NO_1
2022-06-17 12:00:00+02:00,3028.0,3012.0,NO_1
2022-06-17 13:00:00+02:00,3009.0,2960.0,NO_1
2022-06-17 14:00:00+02:00,2993.0,2946.0,NO_1
2022-06-17 15:00:00+02:00,2971.0,2973.0,NO_1
2022-06-17 16:00:00+02:00,3043.0,2947.0,NO_1
2022-06-17 17:00:00+02:00,2915.0,2930.0,NO_1
2022-06-17 18:00:00+02:00,3007.0,2919.0,NO_1
2022-06-17 19:00:00+02:00,2932.0,2896.0,NO_1
2022-06-17 20:00:00+02:00,2895.0,2820.0,NO_1
2022-06-17 21:00:00+02:00,2796.0,2725.0,NO_1
2022-06-17 22:00:00+02:00,2753.0,2627.0,NO_1
2022-06-17 23:00:00+02:00,2613.0,2529.0,NO_1
2022-06-18 00:00:00+02:00,2476.0,2437.0,NO_1
2022-06-18 01:00:00+02:00,2403.0,2314.0,NO_1
2022-06-18 02:00:00+02:00,2327.0,2228.0,NO_1
2022-06-18 03:00:00+02:00,2237.0,2099.0,NO_1
2022-06-18 04:00:00+02:00,2117.0,2028.0,NO_1
2022-06-18 05:00:00+02:00,2079.0,2062.0,NO_1
2022-06-18 06:00:00+02:00,2196.0,2148.0,NO_1
2022-06-18 07:00:00+02:00,2313.0,2249.0,NO_1
2022-06-18 08:00:00+02:00,2498.0,2435.0,NO_1
2022-06-18 09:00:00+02:00,2662.0,2608.0,NO_1
2022-06-18 10:00:00+02:00,2766.0,2688.0,NO_1
2022-06-18 11:00:00+02:00,2757.0,2704.0,NO_1
2022-06-18 12:00:00+02:00,2730.0,2719.0,NO_1
2022-06-18 13:00:00+02:00,2715.0,2701.0,NO_1
2022-06-18 14:00:00+02:00,2719.0,2611.0,NO_1
2022-06-18 15:00:00+02:00,2682.0,2568.0,NO_1
2022-06-18 16:00:00+02:00,2606.0,2588.0,NO_1
2022-06-18 17:00:00+02:00,2702.0,2575.0,NO_1
2022-06-18 18:00:00+02:00,2645.0,2595.0,NO_1
2022-06-18 19:00:00+02:00,2640.0,2660.0,NO_1
2022-06-18 20:00:00+02:00,2683.0,2566.0,NO_1
2022-06-18 21:00:00+02:00,2508.0,2468.0,NO_1
2022-06-18 22:00:00+02:00,2499.0,2426.0,NO_1
2022-06-18 23:00:00+02:00,2447.0,2424.0,NO_1
2022-06-19 00:00:00+02:00,2426.0,2342.0,NO_1
2022-06-19 01:00:00+02:00,2331.0,2229.0,NO_1
2022-06-19 02:00:00+02:00,2249.0,2173.0,NO_1
2022-06-19 03:00:00+02:00,2203.0,2141.0,NO_1
2022-06-19 04:00:00+02:00,2164.0,2111.0,NO_1
2022-06-19 05:00:00+02:00,2168.0,2097.0,NO_1
2022-06-19 06:00:00+02:00,2206.0,2116.0,NO_1
2022-06-19 07:00:00+02:00,2224.0,2172.0,NO_1
2022-06-19 08:00:00+02:00,2341.0,2272.0,NO_1
2022-06-19 09:00:00+02:00,2469.0,2413.0,NO_1
2022-06-19 10:00:00+02:00,2562.0,2514.0,NO_1
2022-06-19 11:00:00+02:00,2614.0,2582.0,NO_1
2022-06-19 12:00:00+02:00,2680.0,2586.0,NO_1
2022-06-19 13:00:00+02:00,2620.0,2570.0,NO_1
2022-06-19 14:00:00+02:00,2609.0,2557.0,NO_1
2022-06-19 15:00:00+02:00,2613.0,2575.0,NO_1
2022-06-19 16:00:00+02:00,2650.0,2590.0,NO_1
2022-06-19 17:00:00+02:00,2672.0,2624.0,NO_1
2022-06-19 18:00:00+02:00,2708.0,2685.0,NO_1
2022-06-19 19:00:00+02:00,2778.0,2683.0,NO_1
2022-06-19 20:00:00+02:00,2717.0,2654.0,NO_1
2022-06-19 21:00:00+02:00,2701.0,2639.0,NO_1
2022-06-19 22:00:00+02:00,2675.0,2629.0,NO_1
2022-06-19 23:00:00+02:00,2627.0,2527.0,NO_1
2022-06-20 00:00:00+02:00,2425.0,2387.0,NO_1
2022-06-20 01:00:00+02:00,2427.0,2239.0,NO_1
2022-06-20 02:00:00+02:00,2329.0,2174.0,NO_1
2022-06-20 03:00:00+02:00,2231.0,2155.0,NO_1
2022-06-20 04:00:00+02:00,2200.0,2117.0,NO_1
2022-06-20 05:00:00+02:00,2260.0,2200.0,NO_1
2022-06-20 06:00:00+02:00,2557.0,2529.0,NO_1
2022-06-20 07:00:00+02:00,2952.0,2927.0,NO_1
2022-06-20 08:00:00+02:00,3091.0,3050.0,NO_1
2022-06-20 09:00:00+02:00,3094.0,3053.0,NO_1
2022-06-20 10:00:00+02:00,3073.0,3042.0,NO_1
2022-06-20 11:00:00+02:00,3075.0,3059.0,NO_1
2022-06-20 12:00:00+02:00,3114.0,3054.0,NO_1
2022-06-20 13:00:00+02:00,3081.0,3044.0,NO_1
2022-06-20 14:00:00+02:00,3100.0,3020.0,NO_1
2022-06-20 15:00:00+02:00,3052.0,3016.0,NO_1
2022-06-20 16:00:00+02:00,3046.0,3027.0,NO_1
2022-06-20 17:00:00+02:00,2994.0,2972.0,NO_1
2022-06-20 18:00:00+02:00,2960.0,2902.0,NO_1
2022-06-20 19:00:00+02:00,2907.0,2856.0,NO_1
2022-06-20 20:00:00+02:00,2867.0,2803.0,NO_1
2022-06-20 21:00:00+02:00,2819.0,2760.0,NO_1
2022-06-20 22:00:00+02:00,2768.0,2677.0,NO_1
2022-06-20 23:00:00+02:00,2619.0,2531.0,NO_1
2022-06-21 00:00:00+02:00,2411.0,2315.0,NO_1
2022-06-21 01:00:00+02:00,2406.0,2194.0,NO_1
2022-06-21 02:00:00+02:00,2316.0,2212.0,NO_1
2022-06-21 03:00:00+02:00,2222.0,2098.0,NO_1
2022-06-21 04:00:00+02:00,2141.0,2051.0,NO_1
2022-06-21 05:00:00+02:00,2163.0,2090.0,NO_1
2022-06-21 06:00:00+02:00,2486.0,2392.0,NO_1
2022-06-21 07:00:00+02:00,2852.0,2787.0,NO_1
2022-06-21 08:00:00+02:00,2961.0,2899.0,NO_1
2022-06-21 09:00:00+02:00,2948.0,2884.0,NO_1
2022-06-21 10:00:00+02:00,2925.0,2921.0,NO_1
